Date,AP001,AP005,DL002,DL004,DL007,DL012,DL014,DL017,DL019,DL025,DL028,DL030,DL031,KA005,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG006,DL003,DL009,DL015,DL016,DL032,DL035,DL037
2018-10-09,184.84,126.5,317.16,249.03,,199.65,191.62,233.63,172.16,200.82,93.88,214.86,292.7,152.51,47.81,26.27,87.81,120.62,153.98,76.52,123.97,149.65,163.53,149.69,151.91666666666666,272.18,291.9,291.44,219.24,287.55,295.15,279.54
2018-10-10,172.08,93.9,338.12,209.66,,178.58,157.07,202.24,165.14,199.63,83.64,208.97,223.12,170.05,74.81,34.46,132.12,168.57,187.41,95.83,138.44,151.84,142.51,173.15,157.29333333333332,264.73,247.71,269.08,247.56,271.48,267.26,237.27
2018-10-11,157.38,137.83,245.57,213.1,,134.86,142.17,162.82,152.67,152.06,64.47,169.15,206.94,178.52,83.91,50.68,152.34,193.44,211.22,94.9,143.04,148.57,148.04,150.71,162.67,221.04,213.31,203.6,179.15,242.8,229.14,223.18
2018-10-12,122.69,110.35,232.98,153.69,,116.17,114.66,153.55,119.99,129.41,60.3,157.18,218.46,193.79,84.16,67.44,152.55,143.25,161.22,102.35,118.81,131.45,137.57,158.11,115.27,176.06,196.39,198.25,144.98,271.445,148.88,237.42
2018-10-13,116.44,118.55,440.86,223.98,,178.5,196.66,211.99,196.57,213.31,132.95,237.06,358.0,226.47,101.24,63.53,211.81,144.09,168.61,77.64,111.91,139.3,128.71,144.78,150.38,303.6,294.83,376.12,192.26,300.09,284.75,333.46
2018-10-14,102.6,99.35,317.99,223.61,,146.1,135.23,181.24,144.06,170.6,85.7,178.64,373.215,145.49,77.53,52.64,271.06,272.5,169.13,84.82,79.31,109.17,120.56,124.11,140.0,217.5,260.06,343.25,159.14,328.735,219.38,244.12
2018-10-15,76.61,100.07,384.12,261.93,,211.91,193.38,248.14,186.32,229.05,103.72,232.36,388.43,124.79,57.47,53.57,228.06,161.83,170.15,98.26,83.15,100.23,114.09,113.19,127.11,295.65,303.17,347.04,207.77,357.38,319.42,305.88
2018-10-16,72.03,83.99,541.09,316.61,242.36,239.35,256.02,265.85,222.5,280.89,130.6,265.23,322.85,180.2,62.71,35.04,125.47,213.46,180.99,81.6,59.65,84.17,93.81,108.32,109.35,339.51,328.31,407.84,245.18,421.46,380.0,383.59
2018-10-17,48.93,89.9,487.19,291.1,297.04,215.39,211.18,243.0,190.46,249.32,122.51,238.9,342.09,102.53,29.63,28.26,121.94,148.48,155.23,81.73,45.23,54.02,49.16,50.08,70.98,335.98,342.44,408.46,309.95,402.66,338.92,372.88
2018-10-18,,164.46,404.0,307.14,212.04,236.52,219.59,232.57,213.21,275.37,140.67,261.68,306.69,99.5,24.03,30.33,106.02,155.27,218.2,79.3,43.83,57.21,58.91,51.89,76.77,348.29,338.23,385.32,328.57,513.96,345.79,401.77
2018-10-19,,209.56,444.84,299.59,361.18,238.42,213.06,264.08,200.53,250.48,125.93,264.19,300.88,132.34,33.79,30.94,112.9,173.29,189.6,80.88,65.08,83.1,79.35,74.29,104.23,320.81,308.7,394.65,327.39,412.41,331.08,369.65
2018-10-20,,187.53,436.67,305.61,359.37,258.08,234.56,267.12,211.99,227.46,157.49,259.58,333.0,184.08,47.34,28.76,85.78,171.14,166.25,82.5,109.19,126.74,123.08,133.73,150.08,315.82,340.68,388.29,322.35,403.75,317.62,432.93
2018-10-21,,213.95,396.25,270.56,342.62,217.86,218.68,225.51,179.44,216.05,130.48,220.38,317.64,213.76,75.93,24.47,143.94,273.77,220.9,67.41,108.36,130.75,144.47,130.48,142.29,273.79,331.26,378.83,299.35,401.91,297.29,339.65
2018-10-22,183.25,250.11,375.09,227.54,308.83,188.51,179.49,226.14,169.17,212.0,119.4,213.04,289.76,215.83,120.42,31.72,182.15,131.08,147.45,55.99,144.73,145.91,145.78,140.66,144.56,270.65,287.93,355.04,281.02,340.78,299.23,293.08
2018-10-23,155.98,249.15,455.79,257.04,321.29,185.0,189.6,258.71500000000003,197.79,222.65,123.73,204.21,356.99,203.85,76.7,33.12,144.84,125.15,174.47,61.05,136.67,140.56,143.03,127.36,151.95,302.97,283.66,364.55,279.65,418.98,317.27,360.12
2018-10-24,130.58,226.33,566.33,318.93,430.02,233.44,224.54,291.29,235.34,298.32,177.35,262.51,385.78,191.87,75.41,56.61,184.57,125.46,182.69,58.15,113.73,125.58,118.84,124.26,143.24,350.91,344.5,430.95,390.07,532.74,461.1,428.42
2018-10-25,125.33,198.9,490.05,326.76,391.67,227.9,274.42,287.35,271.21,326.76,201.46,289.95,391.36,191.21,77.73,72.5,106.31,144.47,172.49,56.22,96.61,131.58,129.54,126.17,149.55,335.03,301.5,372.71,364.46,481.38,417.92,411.05
2018-10-26,128.8,123.25,603.48,313.58,413.21,283.9,294.18,251.97,272.98,325.72,346.61,189.63,394.06,189.22,81.25,94.45,120.38,153.82,167.98,82.27,89.11,131.58,136.24,133.68,171.67,391.73,297.54,496.33,347.61,555.67,337.16,467.61
2018-10-27,167.05,208.22,614.8,326.79,415.33,301.78,271.19,305.95,273.11,317.27,224.46,295.98,405.65,168.86,76.87,116.25,138.69,165.85,164.44,96.54,119.35,148.79,151.94,151.29,154.12,397.17,278.28,563.32,404.4,590.16,459.91,531.9
2018-10-28,119.1,107.47,536.1,355.54,392.4,293.14,275.35,305.85,282.08,313.56,240.88,311.18,404.97,127.24,75.88,96.05,130.79,186.16,170.98,105.91,77.59,141.46,151.79,149.29,156.99,383.46,336.21,495.04,378.33,454.21,402.06,427.33
2018-10-29,115.41,70.48,646.23,396.04,412.03,297.49,307.34,319.24,330.08,352.09,299.35,378.58,471.8,138.63,74.78,84.26,175.25,206.12,209.85,107.14,78.48,123.92,140.98,163.41,154.34,519.64,337.42,559.36,401.58,543.0,438.46,525.56
2018-10-30,125.68,72.83,685.67,490.38,451.42,328.27,340.57,342.06,340.66,359.99,283.32,381.99,485.61,149.39,72.0,90.58,171.82,211.81,216.65,105.2,69.34,121.83,141.15,144.02,130.27,499.98,406.12,539.73,448.62,598.52,469.29,617.1
2018-10-31,65.58,49.88,578.17,378.39,391.39,258.53,268.05,304.65,269.64,280.96,221.89,335.57,418.71,138.16,105.58,83.3,143.96,284.17,192.03,91.22,87.0,127.67,133.34,135.22,124.1,441.69,314.03,499.58,406.1,598.14,403.54,490.09
2018-11-01,37.38,32.91,596.99,416.87,393.96,275.35,280.25,312.55,290.33,380.67,243.32,321.82,405.62,103.05,49.03,68.11,306.18,209.77,192.19,84.09,77.99,102.46,128.41,131.19,108.81,523.52,349.6,505.0,398.11,540.46,460.41,527.29
2018-11-02,53.23,36.49,423.45,403.38,345.84,255.58,338.02,326.64,289.76,280.68,198.57,324.88,373.29,82.51,87.24,77.95,87.84,164.54,178.7,82.62,50.32,59.41,85.02,105.85,80.02,410.77,347.07,376.38,412.42,380.67,463.86,424.69
2018-11-03,38.49,29.02,319.12,324.85,237.68,323.25,248.92,243.95,249.46,249.59,156.9,252.01,310.09,105.47,93.35,27.28,139.29,119.1,155.98,60.96,51.3,52.16,58.76,59.24,77.54,336.54,284.62,309.67,313.75,314.21,363.88,309.6
2018-11-04,36.56,28.92,206.53,277.34,164.4,187.31,134.29,131.31,145.83,138.98,96.45,179.98,170.3,126.98,124.56,45.52,102.81,162.23,191.07,111.9,30.39,47.41,47.89,49.52,69.38,193.17,159.79,209.27,182.0,176.71,185.16,181.98
2018-11-05,68.71,38.83,602.64,488.8,461.25,413.32,437.49,382.94,469.31,507.59,389.79,467.47,497.7,147.41,206.02,78.08,106.09,102.42,132.69,54.41,58.0,63.15,77.33,64.05,82.25,613.2,482.29,612.92,515.62,507.79,554.75,583.38
2018-11-06,64.84,89.68,378.44,243.79,301.09,282.95,226.64,231.14,336.79,290.27,182.93,253.74,324.85,152.38,318.94,86.88,90.9,175.61,179.36,75.3,83.18,97.06,105.54,87.7,101.36,412.5,302.21,411.85,324.91,313.08,316.42,331.19
2018-11-07,71.27,160.09,401.76,196.31,299.85,265.61,217.14,228.26,220.31,317.76,169.57,243.72,343.18,159.62,84.05,65.46,213.3,187.75,180.27,75.71,83.54,107.95,119.14,97.19,107.98,389.55,267.23,401.7,312.06,337.83,305.5,316.12
2018-11-08,97.64,196.15,589.98,361.78,545.27,576.86,474.88,459.76,276.14,401.28,275.16,431.39,547.56,133.53,84.72,73.19,215.67,234.56,238.74,212.84,103.8,105.17,128.89,100.09,111.7,505.23,466.08,517.87,468.0,527.25,515.32,521.62
2018-11-09,111.28,108.47,551.43,324.6,421.77,461.74,356.76,337.75,371.21,442.31,330.47,372.85,378.92,97.99,256.72,60.82,112.53,328.28,228.57,200.4,126.58,124.58,125.56,120.44,131.57,569.34,432.49,510.34,353.52,490.11,369.17,503.88
2018-11-10,115.5,160.33,601.07,362.16,407.61,420.52,334.58,352.5,309.19,391.45,292.51,379.6,562.33,85.3,67.95,53.9,157.76,228.93,241.49,264.09,120.36,138.51,136.3,141.42,145.93,501.72,385.72,535.17,464.96,537.59,441.7,555.25
2018-11-11,129.41,141.5,580.33,342.14,400.38,367.64,336.33,280.26,320.44,453.21,294.28,353.79,429.22,100.51,67.25,54.12,178.25,155.83,301.68,197.92,97.47,123.93,137.45,141.68,148.55,505.2,320.9,490.59,385.36,505.55,474.42,518.62
2018-11-12,164.24,157.27,620.11,416.43,423.38,415.05,359.96,324.77,353.56,498.11,331.36,388.36,493.89,152.59,64.42,63.39,96.43,156.94,184.98,171.35,122.43,152.48,152.98,153.31,161.5,542.48,390.84,533.81,469.18,549.96,506.62,520.35
2018-11-13,173.47,120.8,535.08,387.32,362.65,396.15,368.17,340.64,330.68,460.06,283.52,364.94,426.6,113.57,61.03,59.67,129.04,213.72,203.83,187.97,119.97,155.28,151.9,162.55,163.16,493.25,351.29,528.74,439.12,517.34,577.08,501.1
2018-11-14,160.66,131.34,292.01,186.16,185.67,190.08,194.83,185.91,177.53,234.8,137.74,202.59,221.66,179.7,73.86,87.3,121.76,109.1,127.05,129.1,143.24,162.48,158.11,158.83,172.41,260.19,192.42,261.34,230.84,240.46,282.54,287.75
2018-11-15,93.11,108.41,217.82,146.02,174.5,186.43,156.24,139.13,137.4,165.43,110.96,144.64,179.81,147.19,61.15,104.39,111.3,161.5,205.27,172.61,101.5,141.19,148.49,148.94,161.75,180.9,155.5,212.98,185.3,181.17,182.58,179.42
2018-11-16,43.67,111.88,297.68,190.18,227.78,226.12,174.92,215.65,171.98,197.59,152.95,187.95,247.92,103.54,43.66,73.44,142.45,185.16,187.85,177.95,93.74,96.93,128.11,135.6,123.48,252.33,220.61,287.17,229.96,239.64,221.58,236.98
2018-11-17,48.0,138.21,401.42,210.53,243.03,217.25,173.0,189.48,176.08,237.6,149.84,201.86,266.41,162.09,53.83,76.59,205.11,157.21,193.02,168.66,61.93,52.48,57.57,59.02,68.91,282.06,216.97,315.85,253.56,279.82,256.71,277.1
2018-11-18,46.57,97.11,444.52,220.95,302.1,305.54,173.0,241.7,194.73,294.24,121.52,230.97,272.6,141.47,56.78,64.32,152.6,111.05,149.09,138.24,45.71,45.17,50.47,50.6,60.57,341.06,205.4,387.03,317.79,373.85,404.74,368.02
2018-11-19,66.67,88.83,352.86,251.66,268.15,283.9,204.97,286.54,250.62,300.29,173.07,252.24,294.45,104.08,64.22,47.35,128.53,95.5,135.22,135.6,62.08,54.31,57.52,59.27,76.96,336.52,269.24,375.66,346.93,339.12,400.11,350.95
2018-11-20,100.01,94.72,474.24,319.51,325.35,371.66,302.38,284.82,276.15,337.62,227.12,292.38,375.59,107.32,54.59,35.46,139.23,130.59,170.55,135.38,70.0,109.81,105.4,113.17,122.34,385.29,310.28,494.29,370.71,461.01,406.44,401.65
2018-11-21,100.82,,506.24,291.29,354.09,335.17,278.45,275.76,270.07,383.71,212.23,281.44,373.47,107.7,37.89,36.16,147.22,137.26,178.48,166.76,115.75,131.67,139.4,151.19,147.53,345.35,297.47,424.08,371.25,379.68,357.29,344.35
2018-11-22,112.7,,448.4,209.93,300.26,283.86,187.08,190.22,174.98,306.88,139.34,196.49,298.86,90.095,49.8,48.44,162.8,129.23,160.9,142.08,134.45,125.07,138.16,145.79,145.99,348.0,199.49,409.38,294.74,402.76,288.16,303.18
2018-11-23,112.5,,432.07,281.29,352.51,337.38,246.72,252.7,261.04,351.77,212.91,278.68,313.41,72.49,65.86,49.24,102.86,212.04,160.76,133.93,131.37,137.93,156.18,158.97,151.1,399.72,285.5,448.98,344.43,383.26,361.0,334.04
2018-11-24,107.69,,314.61,166.79,235.44,204.85,145.36,182.4,168.65,221.31,109.56,172.99,259.84,147.05,54.3,37.35,100.78,164.27,169.64,143.49,145.04,155.23,156.73,155.04,162.57,261.92,194.83,278.71,234.19,231.32,228.42,248.23
2018-11-25,183.0,,471.08,217.32,278.8,252.7,204.18,182.56,182.82,241.22,143.29,184.76,257.57,182.93,50.53,44.34,152.57,203.52,224.95,151.23,129.0,146.61,148.58,160.78,163.36,294.67,212.25,383.78,270.21,361.84,290.08,325.1
2018-11-26,183.15,,539.29,306.38,382.02,375.94,308.82,271.44,275.69,298.21,221.03,282.66,388.12,211.92,49.07,85.65,142.12,154.34,168.98,100.98,129.99,141.67,162.04,158.96,161.1,412.29,278.42,453.29,371.05,454.34,334.17,373.54
2018-11-27,190.73,,533.77,259.74,408.29,329.18,299.0,249.42,208.46,302.04,192.8,194.3,345.04,174.83,237.89,112.18,154.01,132.7,150.24,114.4,144.81,151.42,154.96,161.09,152.42,384.82,245.39,517.7,357.5,501.99,407.04,425.32
2018-11-28,152.44,,479.64,229.93,363.08,310.04,307.35,255.85,224.98,288.86,180.72,235.6,353.08,155.41,133.03,119.12,140.32,149.9,158.31,140.96,149.81,155.26,159.47,153.1,156.41,350.23,277.2,476.08,356.34,439.33,448.33,430.97
2018-11-29,97.29,,568.78,243.37,389.45,316.59,313.82,262.09,261.03,319.88,235.51,,356.96,141.71,68.78,108.14,144.93,164.02,183.47,135.76,133.25,151.44,157.43,157.51,153.54,385.37,267.22,447.38,349.73,464.95,318.08,446.19
2018-11-30,154.02,101.29,507.5,232.81,376.68,306.35,328.76,259.34,267.61,299.31,215.52,,323.99,102.77,63.98,58.17,139.7,193.45,191.14,141.22,124.5,143.15,153.3,158.45,150.41,342.81,274.75,406.42,342.79,382.51,345.58,356.11
2018-12-01,159.49,120.39,437.11,205.01,309.14,279.61,239.97,241.64,196.81,249.04,159.46,,349.61,156.6,52.89,70.75,140.07,202.16,191.92,137.33,125.54,140.25,153.12,155.78,159.43,313.67,212.36,366.25,323.34,363.32,305.46,310.08
2018-12-02,125.4,127.95,554.99,169.24,486.86,352.79,265.69,201.21,177.31,274.74,176.23,,333.64,120.76,52.92,72.64,93.07,167.86,160.46,150.15,134.35,139.95,148.86,149.21,150.85,345.62,210.12,450.88,296.98,419.44,363.42,424.94
2018-12-03,129.57,135.51,527.86,209.54,540.37,371.87,268.22,257.85,227.76,283.6,193.41,208.74,411.36,127.87,59.85,69.66,123.95,156.5,166.06,153.08,134.99,139.65,146.35,150.35,151.81,381.02,231.52,478.96,363.68,491.24,288.83,450.17
2018-12-04,143.69,143.07,615.7,222.95,555.54,390.42,307.22,259.17,245.26,347.83,298.1,268.52,414.26,102.85,94.91,90.86,168.2,119.95,158.29,129.62,138.1,141.35,148.29,150.44,160.08,407.12,290.68,611.58,363.77,515.22,339.04,451.95
2018-12-05,137.58,148.52,511.64,220.01,451.88,352.22,269.35,241.31,247.29,295.9,207.97,265.92,380.04,156.89,71.73,74.59,137.47,145.42,157.63,138.87,112.24,117.08,111.3,111.02,139.01,337.81,275.34,483.17,345.29,435.8,339.52,387.48
2018-12-06,139.02,154.93,575.62,253.56,527.39,431.2,314.41,266.12,274.86,326.63,251.36,272.95,410.79,158.03,71.4,61.3,156.56,143.45,165.21,142.22,104.66,115.62,113.09,93.46,129.65,366.96,372.29,492.17,389.09,513.33,283.14,483.75
2018-12-07,155.25,160.54000000000002,517.2,262.83,456.29,371.41,300.54,260.63,244.2,306.82,197.09,274.31,390.22,483.49,45.25,53.63,141.24,136.71,131.06,118.35,88.04,93.03,88.26,89.78,104.91,319.69,330.21,479.83,358.29,408.62,338.26,351.1
2018-12-08,172.67,166.15,506.47,244.86,528.67,347.68,300.62,272.31,230.2,308.14,229.6,280.05,413.51,24.3,19.1,47.04,153.63,128.13,131.81,134.57,115.38,121.47,124.36,119.82,134.2,337.16,307.38,426.83,392.1,410.5,353.73,389.53
2018-12-09,170.04,180.89,535.93,279.67,519.18,374.62,345.61,283.4,251.74,279.74,241.41,253.26,486.21,96.105,98.09,85.48,162.47,140.69,143.04,144.51,121.8,136.56,130.56,122.85,149.49,318.46,368.98,478.12,430.55,488.87,300.04,479.47
2018-12-10,162.72,155.66,520.51,332.94,476.63,414.49,373.46,352.88,356.95,375.68,267.12,352.95,526.65,167.91,177.08,114.52,121.13,130.34,160.38,144.92,132.72,143.31,123.23,122.12,147.02,415.92,430.18,506.22,477.42,523.75,489.49,537.6
2018-12-11,160.83,141.28,567.64,314.86,461.53,410.77,377.86,364.57,312.0,434.38,257.98,314.56,504.28,323.65,69.6,124.33,52.99,137.33,141.75,115.15,139.7,148.33,146.05,141.19,150.2,447.62,365.17,604.12,480.31,647.12,498.94,552.54
2018-12-12,163.9,122.47,379.03,234.9,241.27,269.85,285.11,272.5,255.19,352.03,231.47,251.93,312.57,258.41,39.81,115.19,76.5,97.87,104.96,88.45,125.29,132.97,128.2,128.14,159.61,373.75,262.0,404.46,359.05,404.17,378.7,380.09
2018-12-13,160.28,135.92,190.79,133.37,295.79,165.12,134.58,129.59,118.83,100.18,109.52,115.82,199.7,5.84,26.16,90.71,78.62,75.69,94.86,71.04,113.74,123.56,120.75,117.9,142.55,146.1,179.75,204.12,178.03,164.58,108.83,180.21
2018-12-14,164.19,144.93,210.69,121.12,426.22,164.81,149.06,148.77,133.3,184.25,120.17,133.76,241.15,48.17999999999999,27.98,73.69,100.62,63.75,94.35,65.66,103.82,123.78,114.46,119.76,142.18,199.34,183.54,276.4,208.03,197.96,150.04,171.17
2018-12-15,174.31,168.15,232.46,145.07,287.68,169.39,170.36,163.59,160.64,248.79,125.81,153.81,228.82,90.51999999999998,28.38,89.85,84.08,72.82,100.78,68.2,98.33,130.54,139.04,141.46,161.92,204.0,193.92,309.54,237.08,209.75,168.21,219.54
2018-12-16,137.52,107.74,334.67,169.12,302.02,192.62,208.88,186.79,182.94,307.31,143.32,177.06,283.71,132.86,21.6,90.91,120.8,357.85,149.98,85.69,118.91,143.23,151.83,163.14,169.1,257.73,221.79,365.67,274.73,273.77,203.67,267.33
2018-12-17,22.54,42.28,361.79,227.42,392.03,279.02,268.38,250.66,216.62,398.71,179.05,236.18,380.03,175.2,23.75,85.65,138.56,94.9,109.54,91.99,64.47,87.04,88.15,144.56,97.41,307.6,293.0,458.84,345.5,384.84,233.62,294.56
2018-12-18,19.98,24.42,413.43,229.9,397.11,296.95,273.98,293.13,237.46,395.42,206.21,268.86,343.9,170.31,39.59,110.35,163.05,124.9,132.34,100.88,17.19,29.94,26.84,52.52,52.65,319.75,279.92,477.45,380.39,347.38,280.5,313.25
2018-12-19,33.04,26.8,440.08,224.88,333.92,278.75,268.37,260.61,227.79,461.36,205.42,235.74,366.43,107.22,44.43,116.95,181.02,223.41,179.67,179.28,48.75,56.14,53.22,67.78,85.94,357.76,231.92,494.96,352.4,457.83,327.0,355.48
2018-12-20,69.23,46.15,568.59,250.13,541.09,376.94,349.54,294.88,289.88,588.72,276.01,308.0,418.24,161.08,46.75,102.92,126.56,173.39,204.06,195.93,67.22,89.57,90.75,109.71,108.48,434.76,276.92,671.17,447.17,571.55,403.1,428.53
2018-12-21,84.99,76.9,488.87,300.01,458.32,382.52,322.47,335.79,289.74,495.02,262.61,322.6,420.16,114.26,47.49,103.17,125.74,132.17,259.17,178.98,87.04,101.44,104.42,123.9,133.29,395.68,321.12,464.4,440.65,482.14,363.44,391.44
2018-12-22,81.9,97.28,615.98,365.53,521.34,402.37,425.45,393.32,375.52,707.15,369.34,413.44,536.05,123.9,50.86,106.69,138.1,147.02,159.08,123.27,117.91,127.39,142.96,143.67,158.5,510.65,355.5,651.67,584.14,629.25,531.52,571.65
2018-12-23,121.25,132.35,668.56,376.45,498.0,422.41,509.15,431.21,436.11,650.96,471.69,448.55,547.12,96.6,54.3,60.51,166.81,129.85,133.98,100.44,143.5,127.74,134.07,138.28,152.21,667.62,332.29,712.04,680.71,723.0,535.68,661.93
2018-12-24,142.65,141.81,566.44,334.52,606.77,483.45,439.64,429.59,379.52,665.38,408.66,390.93,590.22,112.71,47.43,60.48,141.23,136.87,146.57,112.5,129.73,149.93,147.5,166.25,165.9,586.54,405.43,760.57,611.08,686.61,525.57,693.24
2018-12-25,135.61,197.54,438.67,318.12,399.76,365.91,377.75,345.11,295.24,518.4,270.21,342.49,425.72,114.99,47.15,52.33,152.5,139.11,149.16,102.29,136.39,151.56,152.57,147.94,167.65,380.99,409.62,497.18,448.82,445.0,332.12,374.9
2018-12-26,114.53,193.27,484.42,220.97,341.34,279.4,281.19,274.27,271.8,504.03,266.29,295.13,329.6,119.16,56.3,69.44,178.86,134.69,152.27,133.06,135.22,120.29,108.95,102.22,132.44,431.15,286.75,432.08,368.04,462.27,338.46,422.88
2018-12-27,87.25,195.18,548.65,265.7,434.75,350.52,391.44,343.21,297.79,556.03,328.77,301.6,411.05,117.33,56.44,81.17,160.38,153.0,193.24,131.71,119.36,130.05,129.23,151.64,140.5,509.79,376.83,622.72,455.29,585.01,439.54,510.92
2018-12-28,127.1,179.35,417.77,260.49,377.97,316.23,281.99,304.39,279.74,495.5,263.8,311.99,385.43,124.34,55.65,79.04,155.08,151.77,172.01,128.99,118.89,145.23,136.43,159.41,132.21,386.04,357.33,510.04,392.12,433.56,392.08,409.54
