Date,AP001,AP005,BR007,DL002,DL004,DL007,DL008,DL012,DL013,DL014,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,DL034,GJ001,HR014,JH001,KA003,KA005,KA009,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,DL003,DL009,DL010,DL015,DL016,DL018,DL024,DL026,DL027,DL032,DL037,DL038
2019-12-13,3.3,11.7,8.84,46.68,8.8,126.3375,18.09,22.26,4.57,42.64,9.13,5.39,4.87,4.44,6.16,6.11,5.2,8.34,4.56,6.92,4.59,8.57,7.17,6.22,2.55,3.55,8.91,12.59,7.14,15.32,6.96,2.53,4.39,1.18,31.4,4.31,7.96,8.56,6.65,10.71,10.01,8.82,17.23,7.22,8.22,8.6,55.69,8.04,5.7,8.96,12.26,4.32,5.19,1.7,23.54
2019-12-14,2.22,4.09,10.06,123.645,5.45,138.405,17.1,91.18,11.04,50.24,26.85,18.33,9.54,8.73,17.52,7.18,30.87,15.7,28.43,4.66,6.42,8.5,5.49,8.19,2.54,3.67,8.57,12.76,6.13,11.3,7.32,1.62,4.69,1.2,31.84,3.9,8.87,24.61,8.52,12.53,19.85,18.86,11.11,28.41,40.24,28.8,83.45,44.8,76.68,29.93,32.47,10.73,12.66,4.75,28.55
2019-12-15,2.62,3.71,15.85,200.61,5.91,150.4725,18.81,,13.62,40.69,22.2,15.73,9.76,6.38,10.55,6.97,23.22,12.94,18.22,2.56,5.73,8.6,5.41,9.743333333333332,2.45,3.47,12.46,10.88,5.99,10.06,5.36,1.67,4.48,1.12,30.18,3.47,6.38,18.28,8.45,14.82,22.27,12.77,10.73,32.14,25.34,19.07,71.32,75.9,48.91,24.31,38.99,23.06,6.35,4.21,30.32
2019-12-16,4.18,3.45,10.9,273.16,3.64,162.54,14.03,,5.73,30.75,5.33,2.43,6.85,3.81,4.73,4.24,5.58,9.1,4.28,5.2,2.62,8.44,6.88,11.296666666666663,3.11,3.55,12.38,12.58,7.43,12.61,5.43,1.27,4.8,1.44,32.03,4.4,9.52,10.5,5.41,9.98,10.96,10.42,7.69,9.3,7.61,10.31,52.7,3.82,6.1,7.15,17.25,7.65,3.89,1.7,21.29
2019-12-17,4.36,2.95,8.46,221.05,4.99,61.08,20.97,,7.41,36.57,14.57,8.99,12.19,7.42,11.08,4.23,20.24,13.35,10.6,5.67,10.98,8.25,9.65,12.85,2.74,3.63,6.96,13.29,13.6,19.19,21.76,2.14,7.78,4.23,42.33,10.47,10.7,7.95,4.93,5.7,11.04,11.01,7.78,18.48,17.93,32.17,57.38,56.89,38.97,25.25,28.58,9.21,15.98,2.68,24.24
2019-12-18,2.43,3.12,8.53,137.79,5.16,46.27,19.29,,12.97,38.03,31.41,23.15,17.78,10.79,12.95,22.59,44.95,17.41,30.73,8.84,14.17,8.42,12.63,11.75,3.12,3.47,8.7,13.08,17.51,30.77,22.31,2.21,7.89,12.25,50.61,10.53,12.36,11.04,5.83,7.9,13.47,6.74,7.33,16.9,14.68,41.39,56.67,69.45,69.8,40.84,29.58,13.64,8.7,4.52,26.71
2019-12-19,2.51,2.82,14.65,63.38,12.29,32.76,61.18,,45.15,63.03,40.83,60.37,42.13,22.48,47.97,25.03,56.88,47.93,38.75,28.91,82.08,8.49,17.18,14.11,3.06,3.53,11.13,12.08,8.75,27.18,18.78,1.69,6.21,1.8,38.56,7.0,13.78,4.92,4.82,6.76,13.78,6.8,7.63,47.06,15.41,80.41,101.38,84.53,115.56,76.02,48.89,23.52,58.62,14.41,62.59
2019-12-20,2.56,2.94,,140.95,8.36,48.36,35.65,,49.75,48.49,23.25,40.67,16.26,13.34,42.6,21.53,27.81,35.99,25.53,29.17,23.63,8.64,20.49,16.11,3.23,3.74,10.27,11.99,13.54,23.57,26.08,2.43,7.8,11.52,47.24,11.39,10.17,4.14,4.28,7.32,20.47,18.99,11.19,37.71,27.45,36.8,91.27,74.76,83.54,63.3,68.69,43.29,24.26,16.2,38.72
2019-12-21,1.83,10.87,,103.49,7.92,53.73,23.76,,30.99,41.3,12.0,31.38,14.01,9.04,37.23,6.82,34.85,31.98,23.82,10.97,12.25,8.85,6.46,11.74,2.49,3.82,15.45,13.13,10.12,20.04,15.71,0.95,4.77,10.96,43.65,7.88,14.79,10.88,6.11,10.8,38.48,35.54,11.25,38.67,42.49,32.09,88.74,66.56,69.85,56.57,71.86,38.48,10.08,10.07,40.34
2019-12-22,1.6,2.8,,124.54,5.05,40.53,18.02,,6.72,30.09,6.05,7.47,12.64,5.4,16.02,4.31,8.74,17.85,9.99,3.75,3.52,8.71,3.52,11.89,2.38,3.02,9.09,11.19,8.69,17.45,8.62,1.21,4.23,2.85,36.19,3.33,10.24,11.88,5.02,7.01,10.05,11.38,6.42,17.81,12.53,17.11,66.92,16.38,11.8,14.03,19.34,7.44,6.13,5.47,18.49
2019-12-23,1.88,3.15,,160.35,5.57,31.27,18.61,116.64,10.37,32.27,5.56,16.1,9.79,5.83,24.13,4.34,23.91,24.91,11.44,2.2,11.78,8.6,7.18,13.15,2.85,2.84,9.91,12.78,29.4,37.05,14.09,1.63,4.28,1.38,32.37,4.43,9.82,9.2,6.42,11.11,15.87,8.11,9.12,18.14,27.31,32.84,58.46,38.06,42.52,28.08,25.67,10.51,18.45,7.53,20.94
2019-12-24,1.87,3.06,,54.19,9.29,29.46,29.77,92.52,23.8,38.55,9.68,35.3,34.64,11.21,48.97,4.34,50.89,37.0,23.24,1.89,29.95,8.51,7.82,14.14,2.66,3.04,19.87,9.53,3.15,8.77,6.71,1.42,4.37,1.15,31.83,3.74,9.51,10.38,4.31,8.03,15.99,6.95,7.96,26.25,31.42,68.36,84.23,65.08,85.3,51.41,36.91,22.42,18.36,10.75,34.71
2019-12-25,1.73,9.55,20.17,53.21,4.44,41.45,17.79,46.35,12.72,28.49,6.47,11.0,10.0,8.62,20.51,4.34,17.08,20.97,10.88,4.07,5.99,8.51,6.04,13.66,2.75,3.22,8.72,10.3,18.51,25.12,13.96,0.68,4.27,1.15,31.03,3.12,9.84,10.41,4.71,10.585,17.65,9.02,6.34,14.89,19.98,27.27,66.29,30.2,32.28,23.12,29.43,14.11,6.53,7.64,22.71
2019-12-26,2.37,22.95,10.86,45.98,5.01,32.04,32.2,52.15,7.41,26.74,4.12,7.47,8.98,6.71,16.04,12.76,17.61,18.45,7.32,6.64,20.34,8.49,5.64,10.88,2.92,4.22,8.87,10.44,43.83,86.42,24.73,0.83,4.34,1.19,31.3,3.3,9.66,20.24,7.76,13.14,17.14,6.57,4.88,9.99,23.69,24.5,52.63,25.01,17.35,20.2,21.51,6.06,5.76,6.82,13.51
2019-12-27,3.48,34.78,10.4,27.24,6.12,26.12,44.58,82.61,8.7,31.43,,13.85,16.59,11.26,26.94,18.86,32.73,26.1,16.13,17.34,30.8,10.53,6.48,12.47,2.99,4.1,31.49,10.48,32.46,66.42,27.78,,4.96,1.75,28.73,3.69,10.99,23.91,15.06,23.26,20.94,10.82,4.56,16.0,36.28,66.38,61.44,54.16,38.01,30.51,35.35,7.56,17.11,7.51,13.2
2019-12-28,2.19,4.21,6.12,35.07,12.35,58.23,41.45,184.54,25.1,56.57,,41.0,47.58,28.69,97.63,46.57,54.62,51.63,63.97,11.4,75.32,8.95,5.72,12.42,2.53,3.84,16.91,9.62,16.49,36.28,20.36,,4.4,1.92,33.54,2.26,9.4,14.9,11.37,20.43,43.07,13.7,4.38,54.65,50.45,97.81,93.4,148.28,155.3,81.41,91.2,36.11,39.22,14.42,40.28
2019-12-29,1.54,2.37,5.32,18.13,7.3,32.52,21.92,94.9,9.83,39.6,,30.78,20.31,14.45,69.065,33.32,29.24,31.71,34.65,30.94,38.41,8.91,4.54,11.34,2.35,3.89,10.38,10.05,7.7,16.97,18.3,,4.48,1.6,35.51,3.01,8.91,10.67,4.93,9.62,34.73,9.26,4.07,20.33,31.74,59.14,63.07,63.11,89.25,49.37,39.72,17.07,17.58,8.78,18.52
2019-12-30,1.63,3.22,10.03,5.57,11.35,50.73,48.46,88.69,35.65,59.49,,60.68,29.22,30.02,40.5,53.9,25.88,51.66,55.78,34.49,60.56,8.88,5.88,11.69,2.33,3.61,10.75,9.78,5.36,9.61,11.63,,4.06,1.2,31.85,13.61,6.04,7.15,3.98,6.91,78.28,18.32,5.75,48.96,42.17,61.33,105.01,126.62,112.01,89.19,86.9,37.28,41.72,15.18,57.55
2019-12-31,1.67,3.51,8.07,4.78,7.97,41.31,35.5,103.64,40.22,66.7,134.23,30.75,33.38,29.38,64.74,15.99,25.18,69.95,47.51,6.36,50.35,9.36,5.36,9.1,2.72,6.4,11.58,9.93,4.71,7.78,8.15,3.29,4.4,1.19,30.34,4.52,6.4,7.31,4.36,7.39,148.03,66.93,17.82,66.23,21.1,73.1,71.42,48.55,40.62,23.46,57.08,43.82,70.15,30.53,44.81
2020-01-01,1.67,2.83,10.02,72.8,22.61,117.96,63.38,231.3,100.4,89.2,137.03,105.29,109.75,65.26,204.7,87.14,100.75,121.86,189.92,3.78,196.42,8.89,16.965,11.05,2.56,4.94,9.66,9.91,3.71,3.44,4.38,0.53,3.7,1.19,30.16,3.19,8.87,7.73,6.57,9.59,146.86,145.37,26.3,106.4,88.49,217.08,143.23,67.6,215.35,70.99,230.37,97.64,100.09,46.8,88.96
2020-01-02,1.72,3.23,8.95,107.1,12.79,117.21,65.02,272.73,120.7,90.37,140.83,118.22,150.37,35.59,306.16,102.92,96.02,128.85,205.12,3.63,234.77,8.78,28.57,11.1,3.25,5.09,9.42,9.91,2.93,9.78,5.39,1.58,4.31,1.22,31.24,6.44,7.03,11.33,6.28,14.43,93.66,52.69,23.38,133.32,109.06,237.94,158.93,183.31,210.73,57.31,236.44,129.47,150.44,45.31,92.01
2020-01-03,1.81,3.25,8.37,89.33,24.78,91.31,55.5,250.89,58.89,93.87,106.83,148.16,93.03,63.85,154.16,119.88,75.02,135.96,170.12,7.06,165.85,8.8,11.32,10.33,2.8,5.82,12.86,9.63,4.82,14.58,5.89,1.69,4.17,1.09,31.63,4.13,5.98,13.1,9.18,15.7,64.35,15.5,22.23,96.24,75.56,199.56,136.08,253.23,241.15,27.72,202.61,111.3,149.54,49.05,79.53
2020-01-04,2.27,3.94,6.7,85.97,7.91,82.49,47.75,157.4,75.77,87.1,70.03,101.03,60.77,54.24,88.5,85.82,43.78,102.52,96.51,8.97,113.36,8.9,13.29,12.79,4.09,4.44,10.39,9.35,7.37,5.05,22.5,1.31,4.39,1.61,39.71,3.19,8.45,8.57,8.81,11.08,39.83,18.42,22.25,97.67,42.36,95.86,116.12,176.69,200.53,77.8,159.29,96.32,97.46,31.88,64.19
2020-01-05,1.73,3.03,4.85,103.72,5.68,57.92,11.96,91.12,10.28,36.22,21.72,53.900000000000006,8.14,9.87,9.24,24.58,29.97,20.82,37.52,5.41,52.22,8.58,4.96,11.9,2.57,6.28,8.19,9.51,18.51,8.83,28.19,1.95,9.98,2.96,36.22,3.06,6.8,5.02,3.95,8.6,8.38,9.86,21.55,16.39,18.06,28.18,75.43,60.94,31.57,37.95,52.67,12.86,12.91,7.66,22.84
2020-01-06,1.9,2.89,5.64,111.14,7.92,79.29,13.82,89.66,21.26,41.16,28.95,6.77,13.97,12.78,21.58,20.69,47.83,25.93,54.17,7.17,72.46,8.9,18.06,12.17,2.84,5.11,12.41,10.21,8.75,13.05,26.91,1.43,3.93,1.75,32.41,7.32,6.46,6.87,5.23,9.51,68.29,22.74,24.83,21.24,11.11,38.32,74.26,82.03,68.46,51.15,50.04,26.51,17.95,12.58,26.17
2020-01-07,1.95,3.13,8.84,32.73,5.85,28.22,11.4,50.83,12.33,55.14,15.82,44.36,11.97,11.96,39.88,20.47,22.97,19.64,22.77,7.37,13.54,8.91,12.4,12.27,3.11,5.4,14.76,9.75,3.57,5.09,7.97,1.81,3.99,1.17,30.81,3.89,6.36,2.97,5.0,8.12,19.25,11.01,87.9,15.88,4.34,24.88,80.99,49.68,37.74,35.13,14.09,12.61,15.42,9.52,28.55
2020-01-08,1.81,2.61,9.19,71.74,6.96,39.0,12.32,56.69,11.73,43.72,19.75,30.51,10.99,11.55,29.24,25.22,34.16,21.94,23.61,2.38,31.21,8.96,12.08,6.13,2.47,5.43,7.44,9.89,9.44,9.85,4.86,2.05,8.02,1.64,29.29,5.72,5.77,13.14,4.41,9.7,16.07,8.65,38.19,16.62,15.12,27.6,85.0,45.66,43.95,38.3,28.34,16.22,9.94,9.62,21.97
2020-01-09,1.83,37.52,5.13,92.44,4.24,48.3,12.06,28.55,4.99,28.31,11.53,4.48,6.27,5.34,7.43,11.52,14.98,10.9,7.64,2.41,3.29,8.8,12.1,6.14,3.34,5.27,11.33,9.68,7.47,7.75,4.1,2.33,6.09,2.56,33.03,8.07,7.32,11.25,7.23,15.68,17.02,7.23,37.88,12.13,8.81,18.76,57.23,19.11,12.7,9.75,15.94,7.63,4.4,6.04,7.73
2020-01-10,3.18,2.72,5.07,100.71,4.38,71.13,19.35,28.68,12.37,33.79,25.74,10.17,14.49,7.4,12.45,10.47,22.59,25.58,26.3,2.5,5.85,8.64,12.26,9.17,2.54,5.22,10.7,9.78,8.03,9.64,6.44,0.82,4.48,1.59,35.98,2.28,6.62,18.09,5.3,15.04,9.65,13.45,37.81,19.62,16.55,42.84,69.95,43.08,50.96,32.44,34.47,25.13,8.33,13.03,11.4
2020-01-11,1.91,3.13,4.36,112.57,5.6,116.64,14.95,50.1,13.73,50.71,37.84,23.63,39.79,19.86,30.3,18.27,41.04,53.19,48.7,2.38,12.53,8.73,6.13,10.7125,2.34,5.21,11.59,9.37,18.9,26.11,19.94,1.63,4.47,2.86,39.96,3.44,11.16,14.99,7.5,20.9,78.03,40.49,39.5,47.96,21.56,79.72,89.13,77.05,111.54,55.28,49.24,42.21,33.97,14.79,19.1
2020-01-12,2.34,2.93,14.43,134.41,7.95,240.08,18.04,154.4,41.62,84.68,73.91,101.4,54.54,37.83,95.98,63.3,98.71,175.84,108.29,8.81,134.46,9.04,8.02,12.255,3.9,5.9,8.91,9.55,8.79,24.69,27.49,0.82,4.42,3.28,48.19,3.87,7.41,8.01,4.29,9.98,90.04,110.75,40.93,87.0,33.95,118.13,154.42,167.41,206.21,84.6,152.67,95.38,111.32,27.63,37.72
2020-01-13,2.61,20.91,27.28,76.46,7.92,170.15,21.91,54.54,33.8,93.62,88.38,16.72,34.59,25.6,60.57,60.06,86.41,56.99,82.92,8.08,50.92,8.69,12.33,13.7975,4.98,6.06,9.89,9.67,19.4,25.41,10.36,6.33,4.77,1.92,42.75,4.3,7.99,5.07,4.1,13.34,15.96,24.43,38.77,38.08,21.45,69.44,112.72,72.64,131.77,53.75,95.55,51.78,46.76,30.68,35.03
2020-01-14,1.62,37.86,6.03,59.19,5.15,47.76,9.48,40.94,6.41,39.99,14.86,12.02,6.37,6.61,10.42,12.34,16.88,20.99,11.15,3.26,5.94,8.86,10.2,15.34,3.06,6.85,9.38,9.17,8.95,8.89,5.55,2.79,4.15,1.86,39.05,3.9675,5.67,14.71,8.09,17.77,72.8,44.53,37.52,10.9,17.13,21.8,76.3,33.31,18.53,19.96,25.34,7.24,4.55,19.94,8.07
2020-01-15,1.72,20.01,23.08,61.43,6.97,85.62,13.58,96.33,7.53,43.05,23.94,14.59,9.99,6.28,16.5,14.85,25.23,24.44,20.05,3.59,11.74,8.95,4.59,8.98,2.15,7.4,8.02,9.84,5.41,4.93,5.54,0.56,4.06,1.23,41.376666666666665,3.635,5.2,7.02,4.06,15.44,90.07,51.96,37.76,20.85,23.51,32.69,89.03,60.73,38.43,28.97,42.6,7.41,7.65,26.43,12.08
2020-01-16,1.57,3.1,9.08,62.15,7.45,41.48,10.8,101.08,13.98,47.88,22.97,18.61,9.5,6.32,24.21,19.04,22.34,31.1,20.15,3.75,12.09,8.72,10.07,10.19,2.84,7.33,10.18,9.43,7.02,6.65,5.54,0.58,4.1,1.18,43.70333333333333,3.3025,6.34,8.36,4.5,13.81,3.64,8.3,21.69,25.05,27.28,35.21,91.2,45.9,31.31,30.08,35.79,10.28,9.82,35.98,15.25
2020-01-17,2.1,2.81,5.99,84.94,7.36,63.26,14.62,97.12,13.38,45.55,22.34,17.57,12.14,7.2,27.69,19.89,18.65,34.14,16.77,20.06,13.53,8.75,18.59,15.95,3.96,7.0,9.09,9.63,13.28,15.1,19.01,0.95,4.29,1.17,46.03,2.97,8.72,9.78,6.38,13.92,54.11,36.06,3.76,26.09,22.5,46.73,86.15,44.02,44.35,25.02,33.18,15.65,15.95,17.55,19.92
2020-01-18,2.23,4.4,5.54,115.24,10.67,76.73,13.81,148.92,14.33,53.34,35.46,27.2,16.6,7.99,25.82,25.91,32.04,34.42,28.83,24.98,34.43,8.88,8.59,11.82,2.51,6.58,11.3,9.46,15.72,18.45,7.85,0.95,4.27,1.17,41.47,2.28,10.4,4.02,5.43,8.22,25.3,16.19,3.75,30.63,41.39,61.19,72.03,83.7,89.53,46.55,62.64,23.15,15.71,23.31,20.33
2020-01-19,2.01,15.49,3.84,112.88,5.68,66.57,16.52,40.65,6.37,31.8,11.21,4.62,5.41,4.48,5.11,10.8,7.34,17.17,6.77,13.05,2.33,8.54,4.44,12.68,2.43,9.94,9.67,9.3,13.93,18.08,8.5,1.4,5.46,1.22,40.24,6.864999999999999,8.33,5.79,10.0,8.15,20.36,7.28,3.76,13.07,7.87,11.46,45.73,16.55,19.87,12.68,19.04,12.67,3.67,13.48,10.44
2020-01-20,3.69,4.75,4.34,98.83,6.42,55.98,14.07,87.0,14.36,44.77,21.58,7.39,23.96,6.33,15.31,9.03,24.0,28.21,27.55,20.86,17.04,8.66,8.97,13.19,2.95,7.51,12.36,9.57,13.06,13.03,15.14,1.67,4.02,1.29,40.62,11.45,9.56,9.38,14.51,13.2,23.99,6.94,3.75,20.31,21.03,73.5,46.56,52.04,33.25,19.64,33.91,18.81,17.98,29.46,13.45
2020-01-21,4.31,3.1,61.82,69.87,8.73,43.38,30.7,146.08,54.95,82.12,44.3,29.42,48.9,20.64,87.94,56.41,64.48,95.83,51.98,33.0,56.16,8.95,9.33,10.15,2.34,6.16,11.01,9.44,3.4,5.94,8.87,1.52,5.88,1.26,38.75,2.45,9.48,10.26,7.6,12.94,142.21,56.43,7.73,82.53,23.74,109.26,110.86,107.19,120.28,44.18,46.74,39.96,68.41,76.72,58.21
2020-01-22,2.86,3.06,37.94,147.5,12.93,183.65,22.46,106.88,35.25,65.48,59.29,94.57,44.95,9.89,53.5,55.14,109.8,64.49,59.52,20.18,84.17,8.7,9.34,12.22,2.45,7.64,11.28,9.72,6.31,7.35,5.85,0.97,4.12,1.26,38.54,1.92,9.92,12.51,5.75,13.33,97.64,60.97,11.75,38.06,71.77,116.69,63.85,134.21,157.57,57.85,100.76,45.39,31.55,45.19,69.81
2020-01-23,3.08,23.74,19.39,81.67,5.96,84.19,15.59,4.45,4.24,33.81,4.66,3.02,7.7,3.49,5.18,5.39,4.22,15.22,4.69,10.39,2.34,8.27,9.73,9.72,2.4,25.96,12.37,9.68,12.76,19.29,11.96,3.12,4.93,3.99,43.2,4.09,9.0,11.51,5.28,9.28,5.14,9.4,8.99,13.26,9.24,24.86,41.26,7.06,11.91,8.69,17.01,9.18,2.78,6.77,20.73
2020-01-24,2.53,16.76,13.89,119.45,6.13,96.32,19.08,3.71,5.83,39.76,13.78,4.37,9.83,4.23,4.13,5.5,22.25,17.09,17.57,18.14,2.66,7.84,12.66,16.84,3.3,7.75,9.63,9.54,9.04,26.86,8.96,2.66,9.32,7.66,51.94,16.46,11.36,19.58,11.13,11.25,37.07,26.13,9.53,20.99,22.1,48.96,36.53,31.13,39.89,15.58,27.22,13.03,27.4,8.19,25.06
2020-01-25,1.67,29.35,15.3,109.26,6.95,184.93,49.76,3.56,21.73,66.2,54.38,35.08,37.88,8.85,43.95,11.96,59.83,62.46,58.11,19.52,77.81,7.98,17.88,20.1,2.67,6.55,10.49,10.19,30.94,50.79,71.89,1.47,6.02,5.25,59.2,13.3,13.32,26.28,9.75,17.81,50.66,26.99,8.93,49.23,30.68,156.83,84.27,133.33,130.42,53.43,77.13,55.07,80.43,37.21,86.65
2020-01-26,2.48,6.9,17.16,108.83,8.8,202.44,51.22,6.15,20.23,95.08,82.19,134.59,53.25,8.5,64.42,24.41,132.05,114.4,88.89,118.0,94.56,7.47,13.67,15.86,2.4,6.07,8.15,9.88,19.29,51.0,77.01,4.82,5.03,7.88,55.16,7.955,10.62,20.9,15.27,17.55,45.07,40.64,9.58,71.43,55.77,90.66,95.53,189.72,219.77,96.64,113.16,53.37,105.87,56.28,79.6
2020-01-27,2.89,3.11,17.71,77.3,9.45,165.02,64.35,3.36,80.1,104.73,93.8,8.4,41.8,14.63,106.63,22.38,127.19,117.27,97.09,9.53,91.21,7.52,19.21,14.93,2.16,5.9,8.98,10.19,3.14,6.5,7.03,18.95,4.24,1.52,44.25,2.61,8.73,19.27,7.42,15.54,52.43,27.8,10.31,130.22,24.0,22.83,141.06,183.34,221.78,95.39,93.71,102.76,77.59,144.99,174.86
2020-01-28,2.5,20.2,16.87,35.56,6.38,23.53,17.9,3.39,5.95,56.06,9.59,12.58,6.31,5.26,18.57,40.91,12.76,17.35,8.32,11.31,5.03,7.77,9.2,7.75,2.17,4.83,8.58,10.76,4.78,7.21,5.75,1.22,22.79,1.23,37.99,1.94,4.51,12.45,6.22,14.15,29.37,9.3,11.62,13.95,5.75,16.96,48.46,34.31,18.16,25.13,8.65,8.07,9.19,11.59,51.03
2020-01-29,2.24,12.63,15.64,108.01,6.6,87.72,10.45,3.44,11.68,55.42,28.17,14.93,9.19,6.36,15.09,90.15,6.87,28.58,21.62,20.76,8.85,7.69,20.19,9.67,2.62,4.83,8.9,9.53,7.67,12.31,4.4,4.81,4.8,1.74,42.57,11.4,6.67,7.8,7.82,14.65,5.1,1.96,13.03,24.37,30.32,38.93,51.91,66.38,58.61,26.68,38.89,19.08,6.85,19.25,48.06
2020-01-30,2.65,16.23,14.28,86.34,7.71,139.58,14.33,3.26,7.69,44.49,26.59,9.96,13.28,3.09,14.7,103.89,13.66,22.44,26.33,36.07,7.24,7.41,27.95,10.58,3.09,5.66,7.82,10.0,9.26,12.99,6.5,2.25,5.24,12.58,50.81,6.485,4.37,8.93,10.01,13.91,2.9,8.96,11.53,34.09,30.18,39.43,58.46,57.71,35.4,26.31,35.6,18.11,9.19,10.21,35.85
2020-01-31,3.71,7.07,9.75,102.28,7.03,103.69,17.6,2.96,8.26,49.51,30.51,11.43,11.86,2.87,13.73,131.78,33.27,23.85,17.98,36.16,16.26,7.63,9.29,9.21,2.12,6.38,8.62,10.12,6.71,8.94,8.71,1.89,12.19,6.96,45.88,1.57,7.2,11.86,7.73,12.57,16.96,9.87,11.55,31.21,31.02,42.66,55.79,53.88,56.95,23.55,33.3,15.76,14.96,11.86,40.72
2020-02-01,2.75,4.93,13.84,88.68,9.33,126.09,35.55,2.7,19.17,64.63,56.48,24.51,22.96,2.82,37.0,19.76,44.61,77.07,36.21,15.2,66.98,7.89,5.4,11.18,2.33,6.5,8.23,26.46,13.74,22.21,7.04,2.3,14.97,1.22,39.81,3.36,9.07,11.24,9.2,13.18,7.38,9.6,12.4,44.49,42.24,81.83,108.66,114.71,82.68,49.57,69.52,22.79,62.86,23.91,51.13
2020-02-02,2.1,3.03,7.7,118.62,7.01,118.04,9.8,2.65,7.28,52.84,36.47,14.45,14.41,2.81,16.26,3.77,37.75,28.67,17.43,9.38,7.49,7.54,4.05,7.72,2.14,6.72,8.1,42.8,10.7,11.03,6.65,2.76,3.67,1.19,38.9,1.52,8.75,17.11,4.79,9.21,4.1,4.55,18.83,38.53,22.07,48.36,71.89,73.9,67.77,28.57,37.51,24.08,17.03,11.65,45.08
2020-02-03,3.38,2.94,11.88,123.71,7.6,147.06,9.97,35.84,14.52,80.12,57.94,26.57,27.43,10.69,38.2,24.71,54.62,57.5,36.11,10.08,64.93,7.76,12.1,14.3,2.3,6.64,9.36,59.14,4.39,9.35,6.96,3.22,4.47,2.12,41.12,2.4,10.12,10.75,6.02,10.41,22.23,24.56,15.75,47.57,21.07,85.28,78.99,88.53,87.95,49.93,42.29,43.7,62.86,50.69,47.81
2020-02-04,3.19,17.13,20.07,47.14,11.13,236.2,23.78,153.46,51.25,137.07,149.34,27.32,49.31,3.74,102.59,41.04,143.09,102.34,145.98,29.48,115.27,7.66,18.45,11.97,2.52,6.43,9.94,27.82,4.22,7.27,5.71,0.45,4.54,1.16,41.45,2.96,8.08,16.54,7.25,14.44,55.35,41.13,12.06,98.47,39.96,149.48,103.25,85.29,160.33,78.13,147.1,80.24,91.97,70.5,139.81
2020-02-05,2.92,30.16,13.0,85.58,8.37,151.72,11.1,60.73,14.33,59.44,38.73,17.74,19.82,19.69,18.3,10.51,47.78,38.11,56.39,30.93,61.2,7.72,14.27,10.95,2.41,6.03,8.88,17.32,8.63,12.41,4.61,3.3,4.71,1.25,43.97,3.24,10.64,24.15,4.92,17.62,9.49,6.3,10.97,26.43,28.66,53.86,63.49,96.98,62.46,38.31,78.23,28.33,20.32,15.25,32.44
2020-02-06,4.32,6.41,9.3,93.84,7.95,90.74,7.36,47.18,13.94,53.47,36.44,13.82,14.45,39.15,12.19,9.37,36.56,22.98,25.51,6.1,22.68,7.45,21.01,9.97,2.17,6.14,8.36,18.61,10.92,7.44,4.16,2.85,4.58,3.72,42.31,5.83,6.58,18.99,15.87,15.18,27.87,2.72,12.48,27.16,20.7,83.36,56.97,70.58,57.73,25.71,34.53,20.07,24.3,15.88,23.04
2020-02-07,2.13,21.4,29.475,58.18,11.66,205.46,15.24,119.87,11.96,80.01,73.19,32.61,40.89,37.52,46.57,12.33,44.56,56.22,90.71,23.75,96.63,7.75,10.18,8.84,2.22,6.23,9.4,17.94,6.2,6.05,3.93,1.68,4.31,1.06,40.2,7.79,5.32,12.59,7.81,13.25,9.7,15.23,16.04,38.02,53.3,114.14,73.59,192.13,163.67,78.14,132.96,25.48,59.57,24.41,53.2
2020-02-08,1.94,3.21,49.65,83.81,8.35,93.47,5.9,43.53,11.1,44.4,31.03,15.88,14.67,13.77,11.21,10.59,36.89,21.91,26.37,14.56,13.91,8.53,5.8,9.31,3.03,6.33,9.56,17.97,6.12,5.49,4.1,2.41,4.47,13.88,44.08,8.47,7.56,9.79,5.97,12.79,13.77,14.03,39.21,23.02,19.52,42.51,53.68,61.72,46.84,26.25,28.11,25.97,8.99,11.16,44.7
2020-02-09,2.15,2.92,12.37,42.49,8.31,127.04,6.45,44.2,11.41,50.81,34.35,12.58,23.5,13.6,10.75,10.56,43.45,29.96,30.69,6.25,22.6,16.02,3.83,8.94,2.27,6.44,7.77,17.18,11.99,15.05,11.38,1.33,4.85,2.06,48.44,7.81,12.35,8.06,4.79,10.46,13.97,12.64,50.51,30.76,29.42,56.3,51.94,61.45,83.19,28.13,44.28,17.89,28.81,14.35,47.25
2020-02-10,2.36,3.27,4.56,16.35,9.18,157.3,8.28,86.71,12.34,82.13,65.89,30.37,38.27,26.03,37.85,17.54,78.16,69.42,63.0,8.62,72.02,23.51,6.27,8.48,2.4,6.5,8.71,17.14,25.76,25.78,28.21,2.07,4.47,1.26,45.36,8.04,9.67,6.49,3.73,9.15,6.24,13.71,58.51,52.09,36.81,107.54,71.89,126.89,173.14,56.88,85.42,44.66,68.86,25.06,46.4
