Date,AP001,AP005,BR007,DL002,DL011,DL013,DL019,DL021,DL028,DL031,DL033,GJ001,HR014,KA003,KA005,KA009,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,DL003,DL009,DL010,DL015,DL016,DL018,DL024,DL026,DL027,DL032,DL037
2017-07-01,,,,,,,,,,,,,3.81,4.3,7.24,12.26,,3.34,3.87,,9.53,,,1.55,7.96,0.97,,,4.63,,,3.87,4.98,,,,,,,,,,,,
2017-07-02,,,,,,,,,,,,,3.57,4.29,7.1,7.86,,4.14,3.29,,9.35,,,3.0,14.57,0.82,,,4.54,,,3.12,3.39,,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,3.42,4.35,7.53,6.78,,4.6,3.64,,10.11,,,8.23,12.12,1.67,,,4.62,,,2.42,4.59,,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,3.98,4.26,7.25,,,3.86,3.76,,8.95,,,10.93,12.16,1.92,,,4.87,,,2.93,3.77,,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,3.74,1.9,7.49,,,3.49,2.67,,9.28,,,12.21,11.97,1.39,,,4.69,,,2.48,3.46,,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,3.85,2.2,7.37,,,3.18,3.56,,9.37,,,5.6,11.04,4.88,,,4.5,,,3.48,3.68,,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,3.61,2.84,7.27,,,3.9,4.13,,9.14,,,4.97,11.9,1.11,,,11.84,,,2.07,3.88,,,,,,,,,,,,
2017-07-08,,,,,,,,,,,,,3.59,2.47,7.47,,,3.98,2.99,,9.27,,,3.95,12.13,2.08,,,4.72,,,3.23,4.03,,,,,,,,,,,,
2017-07-09,,,,,,,,,,,,,3.67,3.19,7.13,,,3.57,3.4000000000000004,,9.35,,,4.74,13.24,2.16,,,4.57,,,5.96,3.39,,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,3.3,2.3,7.46,7.21,,4.36,3.81,,9.74,,,3.95,13.6,3.08,,,4.24,,,3.78,3.54,,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,1.7,1.68,7.64,3.09,,5.05,4.03,,9.74,,,3.46,13.0,3.22,,,4.24,,,2.86,2.79,,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,6.08,3.39,7.49,4.6,,4.06,3.53,,9.54,,,3.56,12.33,1.68,,,4.59,,,2.96,3.11,,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,21.82,3.87,7.44,2.03,,2.88,3.9,,9.56,,,4.45,11.84,1.63,,,4.62,,,3.79,4.06,,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,23.36,3.51,7.48,4.38,,4.29,4.26,,8.52,,,5.0,8.69,1.19,,,4.81,,,3.69,3.35,,,,,,,,,,,,
2017-07-15,,,,,,,,,,,,,19.5,3.86,9.39,8.48,,3.28,4.24,,9.44,,,3.45,13.34,1.46,,,4.83,,,2.49,4.68,,,,,,,,,,,,
2017-07-16,,,,,,,,,,,,,21.33,1.8,13.19,2.62,,4.34,3.43,,8.79,,,3.36,11.56,1.04,,,4.9,,,2.92,2.7,,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,22.44,2.12,9.36,2.26,,3.32,3.47,,9.18,,,3.48,9.0,0.66,,,4.63,,,1.78,3.03,,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,20.85,2.97,7.76,2.99,,4.07,6.04,,6.02,,,3.86,3.71,0.67,,,5.47,,,2.3,4.7,,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,28.94,2.86,7.45,3.72,,3.6,3.64,,18.02,,,2.88,5.34,0.48,,,4.71,,,2.7,5.63,,,,,,,,,,,,
2017-07-20,,,,,,,,,,,,,17.06,3.76,7.65,2.79,,4.36,3.65,,4.2,,,3.42,4.13,0.65,,,4.75,,,3.48,3.4,,,,,,,,,,,,
2017-07-21,,,,,,,,,,,,,8.44,4.85,7.76,3.3,,3.33,4.9,,5.53,,,6.8,4.48,0.39,,,4.68,,,3.42,4.26,,,,,,,,,,,,
2017-07-22,,,,,,,,,,,,,1.73,1.63,7.44,3.02,,3.71,2.53,,5.45,,,6.8,5.36,0.32,,,4.56,,,2.75,2.69,,,,,,,,,,,,
2017-07-23,,,,,,,,,,,,,2.9,5.27,7.75,3.37,,4.09,2.31,,7.36,,,4.49,4.33,0.46,,,4.52,,,3.42,3.57,,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,,2.98,6.76,7.49,2.81,,4.47,3.34,,7.57,,,4.35,6.3,1.53,,,4.77,,,2.55,4.33,,,,,,,,,,,,
2017-07-25,,,,,,,,,,,,,5.48,4.37,7.33,3.18,,3.97,3.96,,6.8,,,5.68,4.9,3.59,,,4.67,,,5.43,3.16,,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,3.73,2.7,7.17,3.67,,5.0,4.77,,4.77,,,5.01,5.49,3.66,,,4.66,,,3.55,4.99,,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,4.5,4.28,7.35,3.88,,4.02,5.183333333333333,,5.6,,,4.71,5.46,8.36,,,4.81,,,4.16,4.69,,,,,,,,,,,,
2017-07-28,,,,,,,,,,,,,4.37,3.89,6.89,2.94,,3.72,5.596666666666666,,5.61,,,3.8,4.48,2.72,,,4.75,,,3.93,4.89,,,,,,,,,,,,
2017-07-29,,,,,,,,,,,,,3.73,3.51,7.2,3.63,,2.91,6.01,,5.183333333333334,,,3.76,5.38,3.56,,,4.88,,,4.16,3.22,,,,,,,,,,,,
2017-07-30,,,,,,,,,,,,,2.53,3.45,7.05,3.52,,3.98,4.6,,4.756666666666667,,,6.05,6.66,4.79,,,5.09,,,3.84,2.94,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,3.32,3.49,7.37,5.47,,4.85,6.02,,4.33,,,2.59,7.1,5.29,,,4.91,,,5.18,3.6,,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,,6.6,4.08,6.99,5.19,,4.49,7.11,,4.06,,,4.49,6.52,5.7,,,4.64,,,4.41,4.54,,,,,,,,,,,,
2017-08-02,,,,,,,,,,,,,6.98,5.4,7.29,4.16,,4.19,,,5.12,,,13.81,9.05,4.57,,,5.02,,,5.16,3.94,,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,,7.61,5.89,6.89,3.58,,3.37,,,12.47,,,6.37,6.77,3.05,,,4.99,,,5.23,4.41,,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,,7.48,4.78,7.33,5.78,,3.93,,,9.57,,,4.94,6.97,4.73,,,5.3,,,5.02,3.81,,,,,,,,,,,,
2017-08-05,,,,,,,,,,,,,5.38,4.51,7.44,4.18,,4.48,,,11.2,,,5.12,6.79,7.8,,,5.32,,,5.97,5.12,,,,,,,,,,,,
2017-08-06,,,,,,,,,,,,,7.35,4.72,7.17,4.08,,4.55,,,6.66,,,13.09,6.88,8.57,,,4.82,,,5.6,3.7,,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,7.34,4.99,7.29,4.15,,4.86,,,6.61,,,3.53,5.26,5.27,,,5.29,,,5.05,2.54,,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,7.34,5.12,7.38,4.56,,4.37,3.82,,5.52,,,8.89,6.36,5.12,,,4.76,,,6.28,4.9,,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,,5.41,4.05,7.47,4.42,,4.32,3.46,,12.26,,,1.39,5.62,3.67,,,5.06,,,9.54,5.63,,,,,,,,,,,,
2017-08-10,,,,,,,,,,,,,6.32,2.12,7.19,4.34,,3.56,3.1,,6.76,,,4.38,7.88,3.39,,,3.73,,,10.31,3.99,,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,8.8,2.53,6.75,3.07,,4.14,3.75,,5.2,,,8.49,6.69,3.78,,,3.69,,,9.42,5.31,,,,,,,,,,,,
2017-08-12,,,,,,,,,,,,,5.76,3.19,7.29,3.0733333333333333,,4.39,5.38,,5.6,,,7.82,3.78,3.7,,,4.45,,,8.91,5.04,,,,,,,,,,,,
2017-08-13,,,,,,,,,,,,,7.08,2.0,7.2,3.0766666666666667,,4.57,6.86,,5.43,,,5.33,4.58,3.07,,,4.82,,,10.07,3.64,,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,5.97,2.99,7.14,3.08,,2.91,6.71,,6.46,,,6.57,6.19,4.11,,,5.45,,,10.06,4.27,,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,4.94,3.46,7.34,4.54,,4.47,7.0,,5.46,,,6.43,5.07,4.2,,,4.65,,,10.0,3.54,,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,6.57,3.1950000000000003,6.77,4.09,,3.45,6.62,,5.54,,,4.66,6.11,4.11,,,4.73,,,8.97,4.18,,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,,5.28,2.93,6.21,3.55,,3.91,6.04,,,,,5.45,5.23,5.28,,,5.8,,,10.7,3.98,,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,,6.47,2.75,7.34,3.52,,4.34,7.4,,,,,5.31,5.1,4.38,,,5.8125,,,10.45,2.45,,,,,,,,,,,,
2017-08-19,,,,,,,,,,,,,6.9,2.98,7.27,4.07,,2.99,7.81,,,,,7.07,5.68,2.84,,,5.825,,,10.27,3.0,,,,,,,,,,,,
2017-08-20,,,,,,,,,,,,,6.2,1.02,7.44,3.4,,2.41,8.28,,,,,7.0,3.0,2.52,,,5.8375,,,10.09,2.61,,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,,6.48,2.08,7.41,5.52,,4.88,6.76,,11.16,,,7.31,4.43,2.54,,,5.85,,,9.91,3.56,,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,,6.51,2.77,7.53,3.76,,3.49,7.8,,9.28,,,8.29,7.63,2.45,,,5.05,,,8.27,4.11,,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,5.83,1.52,7.38,3.96,,4.03,5.5,,8.82,,,8.44,1.94,4.43,,,5.59,,,8.66,3.88,,,,,,,,,,,,
2017-08-24,,,,,,,,,,,,,8.34,2.82,6.64,4.52,,3.47,6.26,,8.46,,,4.94,3.11,4.82,,,5.43,,,8.51,3.69,,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,7.36,2.89,7.14,4.11,,4.07,8.64,,8.07,,,5.8,2.93,3.05,,,4.64,,,8.61,3.61,,,,,,,,,,,,
2017-08-26,,,,,,,,,,,,,6.73,3.67,6.93,3.88,,2.73,6.48,,8.04,,,7.2,3.19,4.26,,,5.23,,,8.7,3.26,,,,,,,,,,,,
2017-08-27,,,,,,,,,,,,,6.78,4.38,7.03,3.15,,4.6,7.39,,8.53,,,7.16,4.48,2.96,,,5.08,,,8.53,3.41,,,,,,,,,,,,
2017-08-28,,,,,,,,,,,2.34,,2.46,4.51,7.91,4.27,,3.69,6.21,,9.26,,,6.71,4.01,2.51,,,5.25,,,7.76,3.97,,,,,,,,,,,,
2017-08-29,,,,,,,,,,,,,7.44,3.29,7.17,3.78,,3.78,5.59,,7.86,,,6.59,4.15,2.47,,,5.26,,,5.91,3.8,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,5.97,3.1,7.04,4.42,,3.21,5.43,,9.02,,,5.53,5.15,2.17,,,5.12,,,4.9,3.93,,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,14.9,6.02,7.21,3.34,,3.69,5.47,,9.18,,,14.21,5.35,2.48,,,4.91,,,5.21,4.06,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,3.96,3.46,7.38,3.83,,4.01,7.43,,9.04,,,5.17,6.18,4.14,,,4.92,,,5.05,4.2,,,,,,,,,,,,
2017-09-02,,,,,,,,,,,,,2.34,2.73,7.26,4.13,,5.05,5.59,,8.44,,,15.16,4.68,4.75,,,4.76,,,5.23,4.16,,,,,,,,,,,,
2017-09-03,,,,,,,,,,,,,3.26,4.46,7.02,2.73,,4.07,3.45,,8.33,,,7.59,7.35,3.6,,,4.65,,,5.36,3.88,,,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,4.52,3.97,6.13,3.9,,4.31,4.37,,8.84,,,5.77,5.08,3.91,,,4.46,,,5.73,4.26,,,,,,,,,,,,
2017-09-05,,,,,,,,,,,,,4.78,4.39,7.32,4.45,,4.99,2.36,,8.67,,,5.51,5.96,3.79,,,4.36,,,6.47,3.75,,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,5.12,4.94,7.2,4.12,,4.29,3.96,,9.36,,,5.39,6.23,3.27,,,4.04,,,4.9,4.34,,,,,,,,,,,,
2017-09-07,,,,,,,,,,,,,5.03,5.21,6.98,4.68,,3.41,4.91,,8.51,,,5.3,7.12,3.23,,,3.83,,,5.4,4.65,,,,,,,,,,,,
2017-09-08,,,,,,,,,,,,,4.65,2.57,7.27,4.26,,4.2,5.18,,8.97,,,4.6,7.04,2.43,,,3.53,,,5.89,4.41,,,,,,,,,,,,
2017-09-09,,,,,,,,,,,,,4.38,2.44,7.09,4.25,,3.63,4.53,,8.75,,,5.04,7.03,2.6,,,8.1,,,5.6,3.53,,,,,,,,,,,,
2017-09-10,,,,,,,,,,,,,4.62,4.88,7.04,4.046666666666667,,4.34,4.89,,9.65,,,5.49,3.86,2.77,,,14.81,,,5.06,3.64,,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,4.79,5.05,7.3,3.8433333333333337,,5.03,7.13,,9.76,,,5.94,5.33,2.26,,,8.11,,,6.76,3.98,,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,,4.72,4.2,7.07,3.64,,2.25,5.52,,9.68,,,6.59,4.68,2.31,,,6.82,,,4.88,3.67,,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,,4.73,3.24,6.96,3.78,,4.41,8.82,,9.75,,,5.94,6.66,2.63,,,6.2,,,5.89,3.62,,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,5.2,2.07,7.19,3.95,,2.97,4.04,,9.55,,,6.59,5.9,2.77,,,7.94,,,5.91,3.9,,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,,4.07,2.84,7.27,4.3,,3.4,6.34,,8.75,,,5.96,4.84,3.25,,,12.73,,,5.9,4.63,,,,,,,,,,,,
2017-09-16,,,,,,,,,,,,,4.49,5.8,7.19,3.64,,3.29,4.69,,9.01,,,18.59,5.98,2.61,,,7.75,,,5.89,3.39,,,,,,,,,,,,
2017-09-17,,,,,,,,,,,,,4.87,4.92,7.41,4.1,,4.86,6.09,,9.91,,,3.51,3.89,2.56,,,10.15,,,5.58,4.08,,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,,5.39,4.38,7.28,3.98,,2.94,5.74,,9.28,,,5.32,4.78,3.27,,,5.36,,,5.16,5.13,,,,,,,,,,,,
2017-09-19,,,,,,,,,,,,,5.34,5.46,7.11,4.12,,4.08,11.1,,13.22,,,4.26,5.37,2.88,,,5.74,,,6.12,3.36,,,,,,,,,,,,
2017-09-20,,,,,,,,,,,,,7.83,4.21,7.62,3.61,,5.44,6.17,,10.57,,,6.29,6.36,2.68,,,7.53,,,5.93,3.94,,,,,,,,,,,,
2017-09-21,,,,,,,,,,,,,5.74,4.14,7.93,4.37,,4.72,3.78,,7.96,,,3.77,5.81,2.66,,,16.84,,,6.0,4.52,,,,,,,,,,,,
2017-09-22,,,,,,,,,,,,,4.45,3.34,7.0,5.3,,4.32,3.37,,7.46,,,,6.54,2.64,,,22.92,,,5.47,3.46,,,,,,,,,,,,
2017-09-23,,,,,,,,,,,,,3.78,3.58,7.41,5.23,,4.32,3.28,,8.64,,,,6.45,3.8,,,9.82,,,5.71,5.27,,,,,,,,,,,,
2017-09-24,,,,,,,,,,,,,4.46,6.55,7.17,4.7,,3.99,5.12,,7.01,,,,6.88,5.1,,,14.17,,,5.51,4.03,,,,,,,,,,,,
2017-09-25,,,,,,,,,,,,,4.76,4.01,7.49,4.79,,3.72,4.68,,6.85,,,,7.15,4.32,,,16.49,,,4.66,4.78,,,,,,,,,,,,
2017-09-26,,,7.53,,,,,7.13,,,,,5.11,2.19,6.55,5.44,,3.44,4.39,,7.359999999999999,,44.95,,8.29,5.22,4.7,2.9,18.8,,,3.97,4.19,12.69,,,,,,,,,,,
2017-09-27,,,11.56,,,,,6.62,,,,,4.4,1.99,7.24,4.08,,3.44,5.6,,7.87,,10.4,,7.42,5.3,,,27.12,14.88,,4.43,3.06,11.72,,,,,,,,,,,
2017-09-28,,,11.76,,,,,6.08,,,,,5.11,2.57,6.71,4.01,,2.91,4.96,,6.44,,11.475,,6.53,3.96,,,32.04,9.74,,4.61,3.12,12.53,,,,,,,,,,,
2017-09-29,,,4.2,,,,,7.17,,,,,5.65,4.0,7.05,4.35,,4.15,6.65,,7.86,,12.55,,6.85,2.88,,,63.32,7.72,,5.15,4.0,11.69,,,,,,,,,,,
2017-09-30,,,6.25,,,,,6.64,,,,,5.22,5.42,7.25,4.28,,3.74,6.35,,7.31,,13.624999999999998,,6.67,4.13,,,24.56,7.66,,6.39,3.26,13.21,,,,,,,,,,,
2017-10-01,,8.24,6.12,,,5.15,,0.72,,,4.88,,4.29,3.14,6.99,4.21,1.25,1.86,5.52,,7.13,,14.7,3.48,3.88,3.93,5.37,4.24,14.04,9.55,1.71,4.86,4.19,10.78,,,,,,,,,,,
2017-10-02,,7.94,5.52,,,6.95,,1.61,,,2.52,,5.28,5.51,6.88,5.51,1.33,3.49,3.61,,7.28,,7.1,2.79,3.55,2.65,2.6,3.18,11.22,7.69,1.43,5.36,3.74,11.77,,,,,,,,,,,
2017-10-03,,3.25,3.5,,,9.68,,6.58,,,4.67,,4.7,3.05,7.1,4.11,1.14,2.07,1.46,,7.12,,7.54,2.07,5.91,3.97,3.27,14.68,27.94,8.99,1.51,7.11,3.29,13.15,,,,,,,,,,,
2017-10-04,,6.86,3.45,,,14.14,,9.96,,,11.16,,6.33,1.96,7.46,4.24,1.79,2.11,4.44,,7.76,,28.95,3.37,4.48,4.21,3.42,9.38,32.4,13.12,1.75,6.52,2.83,11.61,,,,,,,,,,,
2017-10-05,,2.85,5.08,,,19.49,,12.0,,,4.56,,5.45,5.06,6.85,3.84,3.66,2.21,2.59,,6.82,,27.13,2.81,5.74,5.2,4.56,6.82,20.13,14.75,1.56,5.92,3.26,12.94,,,,,,,,,,,
2017-10-06,,2.4,5.25,,,10.27,,16.21,,,2.96,,4.48,6.76,7.03,4.09,0.94,2.17,3.72,,8.08,,23.605,4.09,6.08,8.8,3.6,5.94,12.85,14.98,1.48,5.29,4.17,11.67,,,,,,,,,,,
2017-10-07,,6.02,6.72,,,24.8,,27.93,,,4.56,,3.73,3.22,7.42,3.95,0.63,2.15,3.6,,8.63,,20.08,3.1,3.95,4.07,3.12,10.97,9.4,14.15,1.54,4.92,3.5,11.82,,,,,,,,,,,
2017-10-08,,8.01,9.34,,,20.07,,30.4,,,3.92,,3.47,3.52,6.56,3.82,1.43,2.16,2.73,,8.71,,11.329999999999998,3.23,3.56,1.23,3.68,24.34,7.82,15.03,1.7,5.82,3.0,12.03,,,,,,,,,,,
2017-10-09,,6.45,7.14,,,11.6,,29.37,,,7.65,,7.62,6.79,7.44,4.7,0.93,2.24,3.01,,8.64,,2.58,3.48,3.15,0.47,3.08,8.51,14.94,15.18,1.54,6.36,3.0,11.76,,,,,,,,,,,
2017-10-10,,,5.83,,,,,7.6,,,8.595,,6.86,0.86,6.46,4.01,,,,,8.54,,9.0,,2.4,1.98,,8.73,7.12,3.24,,4.31,2.98,17.07,,,,,,,,,,,
2017-10-11,,,9.59,,,,,6.57,,,9.54,,5.42,1.66,6.95,4.33,,,,,17.57,,15.42,,5.59,3.49,,3.2,11.86,5.11,,5.72,3.25,8.73,,,,,,,,,,,
2017-10-12,,,9.64,,,,,7.65,,,10.485,,5.58,1.52,6.82,4.14,,,,,8.68,,11.01,,,,,4.2,6.34,2.53,,5.2,3.39,12.39,,,,,,,,,,,
2017-10-13,,,12.06,,,,,9.39,,,11.43,,5.91,2.26,6.78,4.43,,,,21.16,9.28,,6.6,,,,,2.38,29.68,5.21,,5.76,2.95,8.16,,,,,,,,,,,
2017-10-14,,,12.71,,,,,7.91,,,21.66,,9.91,2.15,7.12,4.64,,,,9.05,9.13,,5.85,,,,,2.37,20.06,7.57,,4.71,2.75,8.21,,,,,,,,,,,
2017-10-15,,,14.06,,,,,9.72,,,18.9,,11.02,1.59,7.08,3.98,,,,12.62,9.36,,54.2,,,,,2.57,12.48,10.2,,6.03,3.12,12.28,,,,,,,,,,,
2017-10-16,,,12.86,24.06,,,12.18,7.86,,52.73,16.96,,14.84,1.96,6.51,3.98,,,,9.9,2.24,,9.38,,,,,18.62,10.71,11.25,,9.74,3.87,19.44,,,,,,,,,,,
2017-10-17,,,7.53,17.75,,,8.43,8.46,54.94,37.89,13.84,,7.52,3.26,6.75,3.21,,,,9.45,5.4,,,,,,,11.19,11.49,8.11,,17.87,1.79,18.31,,,,,,,,,,,
2017-10-18,,,6.95,21.39,,,9.09,12.34,44.1,47.98,18.97,,10.77,3.49,7.06,3.8,,,,11.83,6.57,,,,4.0,2.75,,4.82,29.1,17.72,,21.03,3.44,28.96,,,,,,,,,,,
2017-10-19,,23.09,15.41,22.22,,21.68,16.65,11.32,41.93,20.03,22.73,,9.9,2.91,7.43,3.95,2.77,4.38,5.22,17.42,7.02,,,7.28,10.56,10.9,3.31,3.09,30.12,20.02,8.64,15.06,21.98,58.16,,,,,,,,,,,
2017-10-20,,14.9,9.8,44.52,,15.725,19.41,19.44,39.77666666666666,68.0,47.7,,16.21,3.56,7.57,6.74,2.54,2.6,9.66,21.73,7.9,,,3.0,5.2,4.45,2.6,2.0,10.07,7.63,2.45,13.84,13.32,19.94,,,,,,,,,,,
2017-10-21,,29.16,9.83,24.78,,9.77,14.5,6.48,37.62333333333333,42.85,26.71,,10.29,2.62,8.78,6.06,1.38,1.51,4.9,11.39,8.26,,,67.04,3.22,1.78,3.06,2.31,9.05,6.24,4.1,10.38,7.06,25.19,,,,,,,,,,,
2017-10-22,,19.145,10.24,19.21,,7.27,22.52,5.91,35.47,55.07,39.24,,9.35,2.8,9.1,4.06,1.59,2.02,5.15,6.62,7.03,,,34.82,6.23,13.935,4.365,3.29,14.39,7.21,3.845,16.07,13.64,25.27,,,,,,,,,,,
2017-10-23,,9.13,10.65,30.27,,4.77,24.97,6.37,49.14,40.06,19.05,,14.15,2.55,9.19,4.76,1.8,2.53,6.44,6.34,6.26,,,2.6,9.24,26.09,5.67,5.08,16.46,6.58,3.59,24.39,15.55,25.29,,,,,,,,,,,
2017-10-24,,2.45,12.57,20.59,,9.156666666666666,19.27,7.88,37.6,40.86,16.3,,12.43,3.61,9.42,5.24,2.54,2.35,4.28,7.75,8.54,6.92,,1.85,0.85,1.85,4.3,5.24,17.23,5.12,2.49,24.63,13.23,25.23,,,,,,,,,,,
2017-10-25,,2.4333333333333336,13.47,23.48,,13.543333333333331,14.33,16.78,38.08,42.895,16.73,62.62,11.94,1.51,8.24,3.74,1.845,2.2666666666666666,5.91,8.0,6.84,9.66,,1.85,5.025,4.166666666666667,3.216666666666667,9.07,19.05,5.34,4.43,40.28,12.67,25.21,,,,,,,,,,,
2017-10-26,,2.416666666666667,9.57,25.95,,17.93,9.39,8.88,42.88,44.93,16.33,43.78,8.44,2.01,6.81,4.18,1.15,2.183333333333333,4.74,8.97,5.29,9.93,,1.85,9.2,6.483333333333334,2.1333333333333337,5.63,29.31,6.9,3.99,32.24,15.6,25.17,,,,,,,,,,,
2017-10-27,,2.4,7.66,19.69,,13.7,15.1,8.17,36.09,48.69,13.01,61.91,7.57,2.41,5.94,4.54,,2.1,5.8,7.38,6.7,9.37,,1.85,13.7,8.8,1.05,1.95,9.14,4.64,3.76,24.3,9.23,25.19,,,,,,,,,,,
2017-10-28,,3.745,21.46,38.86,,12.63,17.36,9.19,46.46,44.045,12.82,47.05,6.71,2.36,6.73,5.88,,2.5175,5.62,8.45,3.05,11.75,,3.5675000000000003,16.4775,12.4675,2.185,11.15,21.83,2.47,5.97,24.37,7.15,25.2,,,,,,,,,,,
2017-10-29,,5.09,10.6,33.94,,11.56,19.62,9.58,39.62,39.4,17.37,47.28,6.75,2.69,5.86,4.34,,2.935,5.2,5.98,47.26,6.4,,5.285,19.255,16.135,3.3200000000000003,7.7,16.27,7.09,8.18,12.83,5.97,24.18,,,,,,,,,,,
2017-10-30,,6.4350000000000005,3.32,27.53,,10.489999999999998,16.01,8.92,37.21,54.36,18.5,38.005,6.85,1.72,5.96,4.17,,3.3525,4.87,7.28,6.25,8.25,,7.0025,22.0325,19.8025,4.455,9.16,8.38,9.73,10.39,5.31,5.35,20.03,,,,,,,,,,,
2017-10-31,,7.78,8.42,33.69,,9.42,15.48,11.71,32.78,25.35,15.75,28.73,7.57,2.16,6.19,4.2,1.48,3.77,4.39,7.0,3.35,8.78,27.71,8.72,24.81,23.47,5.59,10.62,11.19,7.52,12.6,4.89,4.75,17.13,,,,,,,,,,,
2017-11-01,,4.36,7.82,22.72,,7.05,17.06,10.01,29.66,44.56,12.45,41.59,5.49,0.87,5.74,3.99,1.53,2.76,3.59,5.78,4.07,7.79,27.98,7.57,21.53,14.03,6.98,14.47,9.12,5.31,25.73,4.82,4.73,12.31,,,,,,,,,,,
2017-11-02,,5.16,7.22,20.86,,6.0,14.4,6.73,33.58,29.73,8.9,54.45,6.59,7.56,6.35,4.36,1.84,4.25,4.98,5.81,3.58,9.48,29.8,9.08,26.46,22.89,6.72,11.13,6.06,3.1,26.09,4.6,5.23,11.35,,,,,,,,,,,
2017-11-03,,5.99,14.81,23.34,,10.0,14.39,14.98,3.18,32.37,8.88,67.31,6.76,8.42,6.35,4.67,2.05,3.45,3.88,7.86,2.47,6.85,40.48,11.11,32.94,20.56,5.74,11.16,6.14,4.6,20.87,4.5,5.26,10.67,,,,,,,,,,,
2017-11-04,,5.63,18.5,33.85,,8.96,14.11,12.87,15.82,34.44,12.52,104.29,5.96,1.68,6.1,3.53,2.07,4.07,7.78,6.07,2.75,7.05,36.73,9.92,23.31,15.05,6.21,10.84,9.52,5.8,4.68,4.61,5.75,11.38,,,,,,,,,,,
2017-11-05,,5.44,20.26,28.34,,15.37,16.94,13.41,11.51,33.78,15.47,101.88,6.95,1.0,6.27,4.2,2.27,4.12,5.13,2.21,3.0,4.57,,7.17,26.39,20.35,5.39,9.63,9.35,6.75,3.44,4.29,6.42,14.87,,,,,,,,,,,
2017-11-06,,5.35,21.96,29.16,,17.34,15.95,11.44,9.81,32.62,13.27,90.76,7.68,0.98,5.98,3.6,2.62,3.64,5.17,3.45,2.89,5.4,,11.16,28.14,20.37,5.76,10.14,24.73,6.4,4.39,4.69,7.0,15.38,,,,,,,,,,,
2017-11-07,,4.23,19.8,16.26,,10.37,20.77,10.9,10.05,30.46,15.89,106.41,7.86,2.08,6.25,4.5,2.04,4.55,4.39,4.58,2.95,5.15,,8.97,19.46,16.18,5.78,9.05,23.87,7.05,8.85,7.73,6.87,15.9,,,,,,,,,,,
2017-11-08,,5.03,24.95,23.1,,21.54,19.41,8.29,4.47,38.25,20.3,127.84,7.93,0.92,6.07,4.63,2.17,5.68,5.71,3.39,2.3,5.38,,12.21,28.25,30.63,5.89,10.03,23.91,5.6,7.47,7.54,5.63,16.19,,,,,,,,,,,
2017-11-09,,6.52,20.66,15.75,11.88,19.92,14.8,9.25,12.17,28.0,14.43,131.99,9.48,0.33,5.93,4.55,2.33,3.63,8.28,5.04,8.62,5.79,43.78,14.47,25.56,19.0,4.91,9.72,25.34,6.14,6.31,7.4,5.63,15.12,,,,,,,,,,,
