Date,AP001,AP005,DL002,DL008,DL013,DL014,DL019,DL028,DL031,DL034,KA009,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG006,TN003,UP016,DL003,DL009,DL015,DL016,DL026,DL027,DL032,DL035,DL037,DL038
2018-12-11,17.31,11.33,83.08,25.26,81.33,69.73,21.77,95.34,45.18,26.04,43.83,4.01,10.39,18.72,16.34,26.7,16.34,18.83,11.35,1.8,18.15,41.8,23.32,47.71,26.72,61.66,63.77,96.06,64.61,87.53,44.27,50.52,90.91
2018-12-12,16.59,10.83,71.25,22.96,68.76,35.6,6.79,86.52,43.43,18.3,43.73,3.66,9.81,19.11,17.94,25.42,9.66,19.18,10.93,1.22,18.66,37.36,21.1,47.19,5.47,55.75,58.6,91.01,60.0,72.76,44.47,44.42,90.07
2018-12-13,15.05,12.38,54.28,20.72,36.75,18.51,7.81,70.33,35.32,16.39,37.59,3.6,10.47,12.35,17.28,22.23,9.33,18.26,10.82,1.14,17.72,36.35,23.83,33.8,50.25,44.52,42.97,69.47,47.74,49.87,32.85,32.07,76.93
2018-12-14,16.85,12.2,58.36,20.14,40.95,16.75,32.18,70.27,34.61,16.88,39.65,3.7,7.94,10.13,17.3,19.58,10.59,21.32,13.82,2.19,19.89,36.71,23.02,30.99,33.26,49.51,42.14,75.26,46.98,49.65,32.03,33.44,87.56
2018-12-15,18.28,11.99,61.75,20.23,43.45,18.83,38.33,67.02,33.97,16.05,41.79,3.88,7.68,10.1,16.28,20.12,9.57,19.48,13.46,1.51,19.74,29.36,28.27,29.72,33.15,52.98,43.96,73.46,45.88,47.82,30.85,36.25,83.97
2018-12-16,20.78,10.4,72.28,21.22,56.53,22.94,34.82,69.63,35.21,17.19,37.48,1.06,7.89,9.35,12.28,20.57,9.28,17.55,12.79,2.07,17.09,24.23,48.66,35.78,36.69,63.22,48.44,77.8,46.44,54.44,35.25,43.34,79.11
2018-12-17,21.15,8.39,76.46,22.47,51.28,40.15,33.31,74.14,38.63,22.04,43.27,2.0,7.86,11.04,17.57,19.41,9.0,14.69,10.25,2.23,16.15,34.09,43.52,38.38,43.94,70.6,54.07,84.42,77.17,65.83,36.19,42.87,74.94
2018-12-18,22.45,7.9,80.18,22.08,56.85,34.83,34.07,76.45,40.11,19.13,48.19,4.81,9.06,13.95,13.22,20.17,8.43,13.45,8.04,1.55,14.51,33.53,45.99,35.72,42.79,69.1,56.19,75.14,82.05,66.83,36.33,47.28,74.76
2018-12-19,23.12,7.57,74.41,23.02,58.74,33.87,36.0,75.47,38.31,20.05,42.75,6.47,10.04,20.0,9.75,25.62,8.22,12.5,8.24,1.65,13.25,36.52,44.27,35.24,35.54,59.59,52.47,70.53,72.28,66.34,38.24,44.75,71.18
2018-12-20,20.44,9.37,87.8,23.98,56.36,57.19,35.64,88.01,38.61,30.01,39.44,5.9,9.44,26.48,9.23,27.44,8.64,12.55,10.31,2.06,13.91,46.63,46.67,38.47,38.73,74.18,58.54,82.2,81.91,73.63,43.11,47.72,75.41
2018-12-21,19.24,10.63,66.7,22.4,60.19,43.92,43.14,90.32,44.89,26.16,39.62,5.41,9.47,20.4,13.96,27.09,9.84,16.65,11.32,2.5,16.09,56.57,44.1,40.32,46.4,74.22,72.25,87.39,89.39,75.06,43.73,56.04,78.61
2018-12-22,17.93,12.95,103.0,22.43,65.28,69.75,45.17,105.27,44.95,27.97,41.21,6.72,8.44,12.85,20.39,23.4,9.97,20.04,12.84,2.02,26.58,56.85,62.39,37.29,43.26,55.08,75.9,89.76,89.3,77.91,46.97,58.7,80.05
2018-12-23,20.01,14.09,121.39,23.95,82.06,84.59,60.44,103.93,47.14,35.36,32.25,5.51,7.31,7.9,22.69,22.68,13.09,22.35,13.42,1.23,38.22,59.66,53.29,46.08,40.92,74.41,82.95,95.54,104.34,89.2,51.18,63.55,91.2
2018-12-24,19.51,12.32,110.86,23.03,75.76,66.94,55.15,110.77,43.91,33.79,32.85,4.69,7.2,10.52,20.56,29.17,12.91,23.83,14.74,1.67,16.36,61.08,43.56,45.16,41.72,74.59,83.54,98.94,97.34,82.21,46.08,59.96,86.47
2018-12-25,19.49,12.92,96.97,19.85,56.95,24.85,55.84,89.74,41.64,19.15,34.92,4.63,6.71,10.05,19.13,33.88,12.14,19.55,12.23,1.43,19.22,56.93,39.51,39.02,42.08,80.95,80.41,100.55,86.03,72.82,42.3,54.68,78.62
2018-12-26,18.65,12.4,78.38,20.52,53.55,48.51,55.05,83.39,34.08,18.36,37.42,4.92,7.13,14.99,17.3,46.52,12.5,19.79,11.51,2.21,17.22,56.87,41.88,34.51,27.96,74.79,59.54,71.87,66.24,53.14,39.72,47.88,74.46
2018-12-27,21.42,13.77,87.43,25.28,78.04,82.03,42.81,77.66,29.44,26.84,31.98,4.98,8.02,11.08,14.58,36.13,12.0,20.74,11.22,2.87,18.57,56.72,40.11,36.86,29.74,75.7,61.07,76.39,74.56,64.03,42.78,46.68,83.52
2018-12-28,21.66,14.99,82.08,19.35,52.89,23.35,66.27,74.68,29.9,18.96,35.62,4.75,7.86,14.4,23.19,28.65,14.36,20.29,11.53,1.86,14.74,32.55,34.77,39.46,36.14,75.71,69.58,79.17,80.9,59.59,45.9,52.87,83.5
2018-12-29,21.34,14.13,78.15,20.69,51.93,48.22,47.82,64.88,24.53,20.34,34.43,5.14,10.92,19.62,24.7,40.97,14.45,15.93,12.17,1.7,15.96,15.8,43.22,35.59,32.42,66.72,60.66,72.27,72.18,57.09,40.46,48.82,81.38
2018-12-30,15.29,12.9,102.1,21.79,71.72,74.97,46.38,56.9,25.37,31.36,32.75,5.1,9.42,17.49,22.94,44.01,17.16,17.47,13.98,1.28,17.22,16.09,65.01,42.2,37.53,78.14,65.54,82.91,85.13,67.07,44.51,55.46,81.75
2018-12-31,15.82,9.65,95.18,20.49,61.23,59.14,44.75,42.15,22.32,30.4,40.63,5.5,9.96,23.48,22.61,49.4,14.21,15.39,12.34,1.11,15.88,16.92,61.3,40.65,38.29,77.38,70.91,83.82,89.97,66.38,41.4,50.26,80.43
2019-01-01,15.16,12.25,94.74,20.55,67.47,59.9,46.18,41.89,22.45,27.02,46.26,5.39,6.61,20.49,20.81,51.58,14.42,19.27,11.15,2.41,16.23,28.4,48.72,42.24,33.95,72.28,70.93,86.09,86.5,67.16,45.13,46.88,79.12
2019-01-02,10.65,14.25,106.65,21.24,75.27,74.29,32.92,43.99,27.56,27.27,59.63,5.75,9.43,19.98,20.53,38.25,16.19,20.67,11.87,1.32,18.41,31.32,65.39,49.25,34.98,82.63,80.35,99.05,97.2,77.45,56.53,55.4,97.5
2019-01-03,8.7,16.96,94.58,20.99,25.7,44.02,29.63,47.07,29.94,24.18,105.49,6.15,9.29,12.9,25.57,34.11,19.42,23.27,12.24,3.01,22.65,34.77,34.08,49.09,32.32,99.62,80.01,91.0,97.34,74.25,51.87,50.45,102.57
2019-01-04,9.27,15.53,89.48,22.84,25.9,32.46,56.93,58.32,28.71,19.54,81.02,5.63,9.37,10.77,24.63,29.8,21.68,25.69,14.48,2.04,22.44,63.69,41.41,40.07,29.41,77.87,66.0,84.46,79.43,52.46,45.04,45.01,81.16
2019-01-05,11.1,15.5,79.62,26.0,45.68,58.08,40.05,86.36,32.68,21.76,42.39,6.03,8.38,6.93,23.16,26.93,21.45,22.68,13.85,3.11,21.67,57.52,51.0,41.3,32.86,71.69,68.58,84.77,77.55,62.69,52.09,64.54,84.0
2019-01-06,13.66,14.04,79.56,22.51,51.67,22.62,54.21,83.58,37.3,16.65,41.66,7.57,8.89,10.26,23.2,25.72,23.4,26.22,15.96,2.15,22.01,63.61,31.5,42.21,34.24,73.79,68.18,80.59,80.73,60.36,50.86,57.24,93.74
2019-01-07,13.63,13.93,88.07,24.53,53.72,33.44,53.44,84.21,36.9,19.1,62.52,7.47,8.11,9.03,27.99,23.8,20.73,22.71,15.32,2.74,17.83,63.64,35.87,39.39,34.15,78.51,69.58,81.04,87.6,59.93,48.26,52.28,90.56
