Date,AP001,AP005,DL002,DL004,DL007,DL011,DL012,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,GJ001,HR014,KA003,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN004,UP012,UP014,DL003,DL009,DL010,DL015,DL016,DL018,DL027,DL032,DL037,DL038
2018-08-04,30.57,18.95,,22.79,32.36,22.22,20.58,20.0,10.01,16.82,84.74,261.42,28.42,54.04,33.01,2.86,16.8,13.5,27.58,38.44,27.82,53.45,26.89,5.42,21.92,21.59,4.9,,28.48,,20.97,25.27,4.99,29.38,30.84,16.89,4.33,18.3,16.72,14.56,13.89,24.09,11.59
2018-08-05,17.6,20.89,,19.94,31.77,17.23,22.04,16.84,8.2,12.45,62.64,242.84,27.19,64.53,43.35,2.81,16.13,14.19,29.14,33.16,24.64,54.49,25.45,6.25,20.13,20.66,5.12,,28.1,,18.82,21.13,4.73,20.65,21.74,11.63,4.13,10.36,9.24,8.7,9.51,17.83,6.44
2018-08-06,30.9,20.66,,16.88,57.37,18.88,26.44,28.96,9.32,16.61,65.13,136.15,27.8,76.29,35.03,4.84,25.39,15.02,27.11,34.94,22.24,47.02,24.24,6.2,24.18,24.05,5.63,18.27,27.62,,17.12,28.41,5.68,15.78,28.68,19.7,3.86,26.09,23.8,15.31,7.55,29.46,6.98
2018-08-07,22.14,8.5,,19.7,34.84,26.41,27.93,22.06,16.4,30.51,65.61,126.23,31.09,75.62,37.64,9.92,21.61,11.32,30.42,34.38,27.35,42.39,28.18,5.34,22.86,22.02,5.02,14.64,18.65,,15.24,31.5,5.57,29.26,26.82,45.79,3.77,24.36,31.21,31.99,12.42,30.38,12.12
2018-08-08,20.11,8.57,,18.29,34.65,24.91,29.88,24.77,10.43,28.53,66.63,87.45,29.52,72.82,33.21,6.63,18.05,7.5,30.15,33.25,23.59,36.82,33.51,5.74,21.58,21.59,4.67,12.94,22.4,,18.57,31.66,6.04,29.36,29.2,26.73,7.03,24.79,24.87,32.35,19.29,53.12,15.9
2018-08-09,18.28,13.38,,20.79,38.12,27.8,31.07,32.93,18.31,40.92,62.36,94.43,35.93,63.04,51.84,20.2,22.17,11.5,29.02,35.4,26.17,39.88,40.92,4.95,15.45,17.06,3.57,9.28,25.54,,10.56,33.37,10.0,36.39,34.28,43.12,6.18,28.83,31.92,22.4,20.15,26.0,17.17
2018-08-10,21.17,11.07,,25.23,40.92,32.07,30.8,25.18,11.12,29.43,63.1,100.29,33.79,71.87,47.06,22.77,16.42,11.53,30.69,34.38,23.43,32.09,27.25,5.29,20.87,20.58,4.0,13.92,26.17,23.12,13.56,25.11,15.58,34.37,32.66,24.01,5.09,30.97,22.38,20.36,14.9,30.01,16.74
2018-08-11,14.62,6.46,,26.02,38.79,28.88,31.42,23.24,9.48,26.96,54.43,91.19,55.55,65.49,41.51,16.38,18.74,11.02,31.29,29.83,22.94,26.76,22.62,4.3,15.95,16.16,3.36,6.19,24.52,,9.61,21.17,22.64,25.26,35.69,20.1,3.73,24.12,19.37,11.93,18.05,12.37,11.29
2018-08-12,14.52,7.68,18.4,24.54,37.9,24.77,25.28,20.57,9.03,19.33,39.92,74.27,43.22,67.96,25.49,10.33,14.74,12.65,30.56,28.86,24.61,27.57,23.88,4.88,18.58,17.61,2.56,11.42,25.83,,9.08,16.24,2.23,23.23,28.75,15.7,3.48,15.89,15.71,7.49,22.24,9.85,9.82
2018-08-13,12.29,3.61,22.98,26.58,41.42,26.34,27.44,22.8,16.72,27.8,40.65,89.05,35.66,67.84,25.89,10.76,18.7,11.52,28.25,29.1,30.73,37.26,31.51,4.73,17.19,17.43,4.17,11.27,29.99,,13.44,13.69,2.43,29.19,41.25,24.74,3.13,27.82,22.23,16.81,26.43,20.74,12.2
2018-08-14,16.01,8.25,45.18,32.05,43.44,54.6,31.11,24.84,30.73,25.91,43.14,120.73,36.82,64.74,38.28,7.14,15.67,13.18,30.65,38.17,26.86,34.27,29.53,4.59,20.68,15.55,2.6,9.48,32.1,,10.41,13.12,5.56,33.49,46.05,26.04,3.47,31.16,26.58,22.11,19.1,16.35,18.1
2018-08-15,14.12,9.865,24.0,32.74,45.2,76.3,24.51,31.87,8.63,17.87,42.48,116.02,34.75,65.4,17.53,11.25,17.99,5.77,20.32,33.88,24.08,26.09,25.74,4.9,24.38,19.48,4.97,11.86,31.07,,11.0,10.87,4.53,41.21,53.42,38.78,3.64,35.61,34.47,20.55,23.26,18.44,22.94
2018-08-16,21.01,11.48,45.27,24.43,44.71,77.73,17.27,22.49,13.13,16.33,44.03,94.69,33.33,69.29,4.82,22.45,14.45,9.08,32.6,36.6,21.35,30.64,26.97,5.62,23.34,23.19,5.91,10.7,30.04,,16.84,10.34,5.56,43.29,31.69,27.62,4.7,24.47,25.45,29.93,27.08,30.19,22.1
2018-08-17,26.34,9.7,40.52,23.09,41.38,72.54,28.15,42.76,29.93,14.28,37.33,84.26,30.09,66.65,5.33,15.68,22.69,5.04,27.92,33.74,28.52,36.82,36.22,5.28,26.84,23.94,8.76,15.6,34.79,,9.03,10.12,4.08,25.09,28.0,27.56,22.33,44.17,43.4,30.19,18.0,22.19,18.0
2018-08-18,28.28,8.85,39.43,22.87,39.09,73.72,29.46,28.28,45.34,26.47,45.36,80.11,28.63,68.89,15.39,18.69,22.53,4.47,31.71,39.73,26.69,47.98,37.48,5.22,23.34,21.88,5.45,12.84,31.01,,10.1,8.19,2.14,32.09,27.74,27.09,24.15,31.18,29.04,21.85,20.47,35.98,24.34
2018-08-19,22.3,11.03,33.01,21.6,38.6,62.14,31.14,28.55,82.52,46.32,39.11,113.01,31.76,78.44,37.49,14.95,20.61,5.06,30.22,32.67,17.16,31.97,20.61,4.94,22.37,20.13,3.48,13.17,26.01,,8.17,9.48,3.7,17.7,22.83,44.15,12.61,35.91,34.26,35.76,13.66,21.78,17.0
2018-08-20,18.45,14.54,57.32,31.59,47.9,72.42,33.41,30.28,15.54,44.58,33.02,124.41,36.63,72.72,51.17,23.59,29.08,7.68,28.91,34.69,8.13,22.76,7.68,4.64,20.96,19.33,3.76,10.96,27.02,27.59,8.31,12.96,2.8,37.24,48.05,48.64,25.72,45.82,52.66,32.43,20.3,27.9,18.0
2018-08-21,24.93,9.95,32.36,21.6,36.63,76.95,29.31,18.26,6.85,34.4,21.39,71.42,34.67,65.72,27.34,13.38,18.51,18.12,28.41,32.38,11.56,31.66,19.32,5.04,21.3,19.82,4.57,11.98,29.58,47.955,7.35,16.84,1.71,33.75,37.64,28.85,38.11,20.98,24.32,18.65,21.01,37.75,13.01
2018-08-22,17.77,13.26,26.45,18.12,34.61,79.0,26.0,17.11,5.58,27.08,24.92,67.0,11.96,67.32,28.92,14.02,20.18,18.16,33.17,29.55,14.28,28.94,17.71,4.8,19.42,17.58,3.57,12.66,27.29,68.32,6.25,19.95,19.84,21.81,26.32,20.21,25.2,19.64,18.64,19.18,14.03,43.19,10.69
2018-08-23,33.9,16.3,12.62,17.49,33.21,47.77,22.18,14.74,4.99,13.54,17.11,76.4,7.31,75.59,25.69,16.31,15.07,16.94,32.85,25.65,10.95,23.16,12.11,4.48,18.83,18.3,3.2,11.19,,,4.86,15.5,8.2,9.82,18.49,10.12,6.45,14.49,11.86,13.51,9.48,9.49,7.25
2018-08-24,23.34,17.85,11.43,18.91,33.61,23.51,23.6,17.61,7.32,17.16,20.04,91.9,9.85,70.45,,13.94,17.66,12.56,35.73,31.61,10.07,22.17,18.88,4.86,20.7,18.57,3.47,15.24,,,4.89,12.43,10.47,17.82,24.36,11.83,14.91,15.92,15.75,13.64,13.96,8.64,8.8
2018-08-25,22.54,12.11,18.99,19.26,33.78,22.71,22.63,19.21,8.67,18.19,21.65,86.83,11.24,65.74,,8.76,15.02,12.8,37.06,30.946666666666665,13.83,24.98,17.06,4.46,20.18,18.4,3.26,13.99,,,6.0,10.69,8.2,21.31,28.85,14.77,11.45,19.1,19.33,14.52,15.4,7.6,8.59
2018-08-26,22.85,17.87,31.62,19.77,35.74,24.93,24.31,23.6,11.1,22.86,22.74,76.33,11.85,61.93,,,18.76,15.97,35.95,30.28333333333333,18.94,30.91,20.47,4.53,18.99,16.78,3.24,12.36,,,8.98,11.93,6.33,28.37,36.66,21.42,17.93,29.24,26.63,19.76,18.9,9.58,12.25
2018-08-27,20.67,23.630000000000003,54.49,18.37,42.31,26.15,33.33,34.48,11.23,29.42,22.09,64.49,11.27,72.34,,,24.53,12.61,35.69,29.62,16.75,27.83,24.01,4.41,15.57,14.63,2.5,9.35,,31.56,7.9,16.05,9.33,27.19,28.24,32.48,15.64,29.32,39.46,31.11,12.4,9.0,9.51
2018-08-28,24.54,29.39,49.32,17.21,36.9,23.84,24.69,18.97,18.28,21.64,21.47,67.32,9.45,80.35,,,16.38,14.66,37.07,36.0,24.16,39.71,16.59,5.46,20.13,19.78,3.14,11.9,,30.62,6.75,14.08,7.18,22.31,25.35,19.88,14.57,15.54,22.72,19.09,12.98,17.58,10.06
2018-08-29,29.44,16.78,23.25,16.12,26.72,22.16,22.41,12.18,27.31,18.1,30.45,73.55,8.13,78.0,,,12.21,6.61,36.37,15.3,18.11,35.24,23.13,5.4,22.26,20.48,3.42,17.37,33.88,30.24,6.73,9.92,4.52,23.73,22.68,12.32,21.0,11.78,10.13,13.63,18.64,44.55,25.87
2018-08-30,29.76,25.09,29.54,19.97,30.68,36.19,27.04,25.41,13.29,21.89,29.6,97.06,12.78,72.48,,,13.96,13.5,35.02,20.33,17.06,25.46,19.81,6.63,29.74,22.03,2.68,22.54,32.36,32.27,6.66,8.86,8.45,35.48,36.89,20.97,30.91,35.87,32.73,24.83,20.06,22.89,20.42
2018-08-31,28.1,14.49,31.96,22.83,29.24,29.35,25.43,17.93,10.21,20.04,22.77,149.41,11.32,68.23,,,16.1,14.41,30.68,29.21,21.84,25.76,20.39,6.43,27.71,19.98,2.56,19.22,30.36,26.41,11.87,9.26,12.05,15.02,30.8,21.08,8.38,24.08,20.5,18.66,13.98,9.05,9.53
2018-09-01,27.98,9.39,23.13,20.61,28.7,27.67,21.76,11.98,8.05,12.41,19.03,123.0,9.33,80.17,,,12.89,18.1,34.09,33.67,17.58,25.21,22.32,6.36,22.96,20.86,2.77,19.41,31.5,24.22,24.55,9.94,21.53,11.89,16.6,9.92,17.8,10.84,10.53,12.36,10.04,24.48,10.39
2018-09-02,24.36,18.72,43.52,22.26,31.87,25.79,23.24,29.26,27.22,22.12,21.185,84.75,12.9,81.29,,,19.13,16.79,35.3,13.52,13.76,21.64,17.15,5.3,20.43,17.37,2.18,14.78,24.2,29.99,34.54,11.06,23.48,19.16,17.44,23.92,10.24,18.42,23.22,37.97,10.02,8.14,16.69
2018-09-03,29.05,17.51,51.85,21.48,36.14,24.43,24.79,35.61,54.93,20.22,23.34,80.93,14.81,82.7,,,28.59,19.53,35.03,20.52,13.02,21.05,14.25,4.82,18.29,16.61,2.27,13.34,26.91,43.82,45.17,10.96,15.29,24.26,29.31,25.25,12.13,31.73,29.52,28.26,11.27,15.14,11.8
2018-09-04,26.93,18.32,41.73,21.05,29.83,28.29,25.37,19.87,38.86,26.54,35.99,120.77,17.71,81.69,,17.57,10.58,20.34,38.92,23.02,15.85,21.3,17.16,5.83,21.41,17.58,2.2,16.0,24.75,48.17,52.48,12.47,9.31,40.19,21.94,22.88,24.86,12.3,21.95,26.24,18.07,28.32,25.88
2018-09-05,29.25,16.05,27.78,20.37,25.53,24.93,21.32,17.3,3.97,22.79,21.56,96.52,10.58,76.58,7.18,22.44,7.535,18.38,37.14,32.89,17.05,22.06,17.54,6.53,24.58,19.6,2.45,19.23,28.29,40.23,48.57,14.38,17.37,20.88,26.77,16.61,14.85,21.4,19.48,14.42,12.78,9.06,8.03
2018-09-06,31.81,11.47,31.06,22.48,27.19,30.71,24.33,24.6,6.57,21.82,24.28,125.12,10.95,71.23,16.21,22.93,4.49,18.38,36.66,22.94,15.62,23.59,20.39,7.18,28.9,21.01,3.21,19.55,31.83,37.41,41.32,23.46,15.12,25.64,45.35,20.81,19.31,36.78,29.96,19.19,17.02,11.66,9.59
2018-09-07,35.61,13.77,52.1,23.29,28.53,27.6,25.73,22.39,8.58,27.58,23.76,88.35,11.67,77.84,26.37,26.6,12.98,19.04,31.62,19.52,24.39,29.14,25.3,6.59,26.27,21.67,3.2,19.9,35.37,31.5,33.57,27.4,16.78,27.33,34.23,25.17,24.51,24.25,22.43,20.61,18.6,25.14,11.47
2018-09-08,28.77,27.53,40.31,21.83,32.4,24.34,23.3,20.07,13.14,23.52,23.22,92.03,10.88,75.41,27.0,,8.25,18.17,37.88,22.58,19.91,36.12,20.79,6.97,24.03,19.76,4.74,19.05,29.9,30.17,37.22,23.36,17.36,21.45,37.75,20.11,11.98,14.51,25.43,16.79,11.68,10.45,7.74
2018-09-09,33.2,36.85,34.05,21.86,24.99,26.71,23.25,18.93,15.95,26.68,31.43,53.09,9.46,72.66,32.18,,10.42,25.5,40.075,17.87,17.53,33.64,16.47,8.75,27.0,22.54,6.28,25.9,33.57,40.37,47.03,22.41,18.43,40.35,38.18,23.54,36.3,18.53,31.94,17.8,19.07,36.15,12.99
2018-09-10,37.63,21.01,42.71,22.56,24.9,26.81,25.37,22.82,27.49,27.68,38.32,77.59,12.39,73.76,41.74,,4.05,13.4,42.27,19.64,10.71,23.08,5.46,14.6,40.04,30.92,7.82,31.49,34.81,35.39,35.58,15.7,14.54,55.3,34.14,21.37,34.83,20.55,16.9,20.55,25.31,18.5,29.88
2018-09-11,30.15,16.42,33.73,22.76,25.5,27.69,23.05,22.66,9.69,18.69,25.34,62.94,11.5,70.43,26.46,,5.34,27.04,40.49,21.88,9.34,21.46,6.4,13.1,36.95,31.77,5.74,27.69,37.4,31.67,35.61,12.75,18.77,26.82,35.27,16.45,19.37,25.08,16.57,21.21,15.63,11.04,7.81
2018-09-12,38.55,14.83,29.83,23.04,24.64,24.07,22.63,20.45,8.46,19.12,18.88,95.89,10.86,65.89,10.01,,7.86,35.18,44.4,21.21,16.91,25.11,13.69,9.76,38.79,27.07,4.32,23.35,32.8,31.6,41.53,13.45,24.27,23.06,32.86,18.36,17.5,18.93,11.59,14.5,16.21,6.43,8.13
2018-09-13,37.87,21.69,28.77,23.08,24.4,24.04,21.45,21.76,6.36,18.29,27.92,96.62,12.17,60.35,20.22,,6.67,22.64,38.85,19.33,24.84,30.48,18.83,10.76,34.11,25.77,3.64,29.59,35.98,39.57,47.47,17.43,18.52,25.72,28.53,15.57,18.88,20.68,14.16,14.76,16.53,9.24,12.22
2018-09-14,34.81,17.75,32.76,25.79,24.84,25.81,21.22,23.71,6.87,16.4,22.61,94.44,13.4,59.76,18.12,,9.5,20.06,42.35,20.13,25.71,26.73,21.93,15.06,46.35,34.68,4.45,41.59,46.92,38.75,31.98,19.59,23.0,26.32,28.66,17.71,20.79,25.95,19.04,17.17,18.44,10.81,14.75
2018-09-15,39.56,28.63,33.44,26.95,25.74,26.56,21.71,22.99,11.95,23.36,23.26,111.98,10.64,58.36,17.35,,17.939999999999998,22.31,41.8,19.82,23.73,30.33,29.78,13.15,34.4,30.93,2.96,35.23,44.65,31.02,51.89,20.08,26.64,26.6,36.24,18.51,21.21,27.79,20.19,17.5,15.05,11.53,15.66
2018-09-16,39.925,26.42,31.41,26.22,25.64,28.75,22.11,21.27,10.55,30.98,21.6,120.45,9.11,60.94,18.53,,26.379999999999995,23.07,42.2,22.39,32.69,32.12,35.58,12.37,29.46,27.42,2.14,23.99,31.83,28.0,45.45,22.76,26.12,27.45,33.57,22.88,21.15,23.29,18.58,18.94,14.4,12.23,18.24
2018-09-17,40.29,22.78,23.88,33.75,26.65,36.31,27.35,27.6,11.15,39.79,28.62,146.44,11.81,61.56,21.89,,34.82,20.815,35.51,25.12,32.71,34.03,36.03,10.64,28.54,28.24,7.76,21.04,36.47,32.14,27.63,16.97,10.18,39.17,48.69,33.75,33.19,36.24,33.76,26.25,19.19,20.56,31.77
2018-09-18,41.51,25.53,18.74,34.34,28.8,39.14,28.21,28.58,22.66,46.8,33.33,178.26,12.95,58.47,27.12,,28.13,18.56,31.54,25.65,24.59,26.48,31.34,10.37,29.3,27.19,6.85,20.32,33.28,14.77,15.78,20.22,17.26,44.67,54.26,42.32,36.03,41.38,45.08,29.92,25.75,24.07,33.58
2018-09-19,42.2,24.79,21.36,35.79,29.07,40.07,30.26,30.66,21.11,51.92,31.67,162.16,14.61,58.87,35.86,,30.05,18.07,32.06,25.84,34.85,35.66,35.6,10.38,29.91,28.08,3.4,21.22,36.43,14.34,12.18,19.11,10.15,49.72,56.39,39.66,34.43,40.59,46.05,29.28,24.73,27.41,35.0
2018-09-20,25.95,16.1,,44.61,31.56,45.34,43.2,36.47,35.46,69.08,32.89,186.48,21.03,58.99,40.14,,43.1,19.46,36.96,27.92,40.71,35.86,47.72,8.5,32.93,29.57,4.61,25.72,39.85,14.5,17.1,21.01,12.01,63.53,54.01,57.97,49.26,46.67,48.31,34.32,23.6,30.07,52.33
2018-09-21,41.37,38.07,,28.1,26.92,31.63,24.99,20.82,26.98,38.06,28.91,106.16,12.1,61.85,34.38,,22.07,19.32,40.99,24.4,62.57,38.96,75.11,8.21,32.21,28.71,4.04,20.23,32.52,14.85,29.96,11.53,8.04,23.33,53.56,26.34,29.16,21.79,22.2,19.64,16.37,45.52,18.14
2018-09-22,47.86,38.9,,25.43,24.66,27.15,20.52,18.63,33.0,25.43,29.2,60.46,7.97,79.36,31.39,,15.9,22.85,36.52,18.28,26.24,21.86,29.17,10.37,41.4,33.2,11.63,26.52,37.78,14.53,34.68,11.53,9.71,21.7,39.65,20.13,18.47,15.86,19.27,14.85,10.29,26.04,13.02
2018-09-23,27.91,40.03,,29.54,27.74,31.23,24.52,23.51,25.25,35.6,29.97,66.42,7.84,76.65,34.8,,22.5,11.35,31.89,10.8,28.78,18.535,29.57,13.17,43.12,36.27,7.34,29.75,38.81,14.7,26.64,19.63,8.72,29.63,49.0,27.08,20.13,23.35,29.79,16.82,17.01,41.2,15.65
2018-09-24,20.67,15.0,13.03,26.03,23.81,22.09,20.65,15.39,10.8,24.93,20.49,41.14,8.26,83.58,21.76,,5.87,33.51,32.13,16.19,16.8,15.21,20.68,12.24,30.95,27.95,4.67,21.31,33.73,24.6,19.16,16.09,12.96,16.29,30.04,16.35,15.91,10.48,12.53,9.78,9.8,3.75,12.32
2018-09-25,30.84,33.31,10.47,28.09,23.67,21.28,21.61,18.78,26.58,23.1,19.71,53.6,8.48,81.79,20.92,,24.72,22.86,36.49,12.47,20.43,17.65,24.73,9.03,27.95,27.53,3.72,23.58,32.5,17.12,18.71,22.18,7.7,14.63,30.58,27.81,16.49,19.81,17.56,10.78,16.2,6.04,13.28
2018-09-26,27.49,22.36,19.77,,25.43,28.91,22.43,23.74,16.48,26.31,24.47,102.27,10.0,71.44,30.02,,20.99,11.32,37.66,10.35,18.51,18.95,22.23,6.44,28.28,23.29,4.43,14.58,27.37,14.4,19.17,31.84,10.63,27.72,40.2,26.4,21.71,30.03,34.16,18.67,19.82,13.7,21.28
2018-09-27,25.36,17.16,21.4,,30.78,39.91,25.73,28.35,21.32,29.82,29.73,181.08,14.95,70.31,27.55,75.33,22.57,14.68,44.87,16.55,19.94,18.71,18.07,12.8,36.21,29.32,3.77,28.45,36.12,14.85,13.16,35.34,11.52,37.08,49.33,31.16,21.35,37.65,40.44,23.25,17.64,21.29,28.52
2018-09-28,21.89,11.52,23.22,,27.52,37.99,25.79,27.64,19.5,28.42,35.08,230.3,17.28,64.94,31.77,37.07,17.28,4.25,36.45,19.15,27.82,20.34,25.58,9.8,20.93,18.55,3.69,13.76,28.24,13.93,12.49,40.71,14.65,38.38,53.45,24.11,29.29,31.25,35.93,22.49,36.97,32.84,27.8
2018-09-29,20.11,21.05,25.91,,36.81,44.47,16.82,29.5,22.47,41.41,37.55,242.79,18.89,61.9,39.72,53.0,32.54,3.51,40.25,18.06,23.78,20.92,23.37,10.09,26.8,20.99,4.46,16.63,28.67,14.45,7.82,41.86,16.2,46.48,55.54,33.73,29.66,33.78,42.56,25.54,39.57,35.13,35.33
2018-09-30,25.72,36.61,22.15,34.83,27.48,39.25,16.65,28.86,22.0,41.68,31.35,131.07,14.6,62.06,47.75,44.38,39.76,6.32,31.92,19.94,25.83,17.91,30.85,14.62,45.4,27.53,4.24,28.87,34.43,14.42,10.97,45.72,18.63,35.75,58.65,31.75,26.06,38.91,39.85,22.0,21.23,21.08,30.8
2018-10-01,21.47,47.84,27.1,30.21333333333333,28.22,50.15,16.479999999999997,29.94,23.32,47.21,34.81,166.42,15.02,61.5,43.86,45.36,32.97,40.05,29.32,20.78,25.88,16.35,30.24,15.0,34.54,25.86,6.15,23.9,34.98,16.13,12.17,48.28,36.81,44.04,60.8,30.89,24.58,42.47,42.32,26.35,23.7,26.31,33.11
2018-10-02,14.92,44.3,29.96,25.596666666666664,30.12,43.71,16.309999999999995,27.3,22.03,38.46,26.25,177.35,13.13,60.87,39.49,67.63,41.94,26.84,27.34,21.03,27.8,9.91,30.64,12.93,32.72,25.76,6.26,27.48,30.32,14.53,12.39,49.89,36.63,39.81,54.75,29.01,21.6,36.4,44.55,23.66,15.98,22.53,30.17
2018-10-03,43.39,31.385,32.82,20.98,27.19,57.355,16.14,19.85,22.59,38.32,35.83,175.24,13.39,54.28,15.89,66.85,40.85,20.4,27.8,17.06,43.28,26.57,35.56,13.09,36.39,27.88,5.87,27.8,33.76,13.34,12.23,51.79,31.5,49.24,50.48,27.69,30.47,35.65,47.55,27.32,19.41,42.27,36.61
2018-10-04,30.86,18.47,56.41,20.31,36.29,71.0,27.25,35.66,26.71,57.75,38.24,234.99,23.52,58.8,88.52,69.39,30.59,7.82,28.68,20.1,60.3,38.65,54.43,14.52,35.6,27.47,6.69,27.74,35.72,13.74,7.89,9.89,24.76,34.48,62.9,43.79,38.97,41.1,30.21,33.14,35.15,37.59,43.23
2018-10-05,27.48,21.5,39.3,21.26,38.13,46.44,28.81,43.79,27.75,66.84,27.39,285.31,24.55,61.35,64.29,59.52,49.85,28.61,5.93,21.78,47.81,33.3,45.06,19.28,39.51,30.99,13.49,33.52,40.61,13.94,14.72,6.72,28.97,53.45,36.15,53.51,38.0,36.93,38.33,35.19,23.52,23.39,40.58
2018-10-06,46.63,26.83,24.9,25.47,30.88,43.4,14.73,27.29,20.68,38.96,23.8,184.69,15.85,57.46,44.04,69.32,34.0,21.17,8.34,18.11,48.0,29.84,56.15,16.59,43.86,29.19,11.1,36.47,38.05,15.0,15.07,32.35,30.94,35.81,42.32,32.96,21.44,36.91,39.63,22.4,14.3,25.21,25.97
2018-10-07,28.42,37.8,29.81,34.74,35.77,33.86,18.07,32.3,25.17,50.54,31.12,211.83,20.93,56.54,54.33,57.87,49.74,30.78,8.3,23.54,56.96,48.45,74.32,19.41,39.92,27.64,8.99,40.28,38.41,14.95,23.9,31.82,28.97,54.79,40.02,63.86,43.99,43.66,44.95,29.56,20.18,33.68,40.47
2018-10-08,52.71,39.34,56.68,39.78,37.09,,30.09,50.85,29.17,60.42,38.35,280.6,32.92,59.23,62.63,40.0,58.01,4.8,8.62,20.87,53.25,38.38,64.87,20.26,42.82,26.26,9.4,36.58,40.33,15.81,21.51,35.37,27.8,56.43,45.79,66.82,54.42,56.91,42.37,46.92,29.23,62.37,47.2
2018-10-09,37.46,35.3,62.47,42.03,,,29.21,31.49,27.08,72.95,54.55,246.28,36.4,57.98,73.75,48.77,51.98,10.32,11.0,9.48,33.85,22.37,27.66,19.39,39.38,22.23,8.43,29.19,45.38333333333333,19.62,27.63,56.78,27.09,69.4,72.63,61.57,56.07,35.29,42.81,31.51,35.74,60.65,51.48
2018-10-10,57.33,33.84,44.76,34.45,,,19.95,25.37,21.16,62.28,40.47,231.89,20.32,60.81,56.09,65.26,58.52,21.37,11.47,17.22,38.1,26.44,43.7,14.56,32.98,21.29,7.62,33.36,50.43666666666667,21.54,27.87,48.61,24.24,63.09,77.45,43.45,47.18,25.36,30.01,24.79,26.49,64.64,33.44
2018-10-11,76.78,22.92,42.17,33.28,,,17.77,25.56,18.17,50.73,31.22,192.99,17.34,57.26,36.43,55.06,25.92,24.13,9.94,21.4,66.01,46.41,76.44,13.27,38.75,20.08,7.73,37.82,55.49,40.07,30.65,49.78,20.93,41.4,64.92,38.79,31.03,28.42,26.0,21.31,23.26,38.39,20.61
2018-10-12,44.5,29.07,27.86,31.04,,,18.12,30.81,22.26,57.45,34.05,188.26,23.98,51.33,40.76,39.74,36.71,20.36,10.98,17.28,61.04,46.54,79.55,15.51,41.62,22.11,5.28,38.67,44.19,36.32,30.79,22.67,17.91,48.27,63.78,44.47,32.59,43.75,40.76,39.82,27.49,40.8,36.84
2018-10-13,36.92,50.27,15.96,31.39,,,19.64,32.17,24.8,53.07,34.32,269.32,22.45,56.94,34.22,59.62,42.76,20.25,8.87,18.01,59.98,59.37,65.6,12.94,36.4,20.84,7.89,28.37,17.99,35.3,25.24,29.98,19.12,42.45,50.32,41.8,36.41,37.99,39.7,28.78,31.72,36.2,37.93
2018-10-14,25.73,37.85,13.95,31.47,,,16.43,30.42,25.5,44.26,35.23,214.69,23.63,52.02,43.35,51.12,52.12,22.4,6.88,18.63,62.87,57.61,45.69,16.36,47.64,24.22,8.99,39.9,42.53,43.03,18.1,44.98,36.32,43.37,58.42,37.23,39.82,38.01,41.11,20.78,35.95,15.14,30.07
2018-10-15,21.11,32.89,17.68,31.9,29.42,,20.34,30.08,25.01,58.89,36.02,274.09,24.54,55.12,40.52,60.82,20.74,9.07,5.58,24.57,63.19,47.65,49.64,18.07,40.99,27.56,9.79,34.39,38.92,39.04,20.88,43.58,36.16,50.34,64.21,29.43,39.87,42.01,45.56,35.15,40.18,42.69,37.26
2018-10-16,21.99,35.62,55.76,31.67,29.47,,30.0,32.34,30.2,61.8,60.35,333.22,49.26,59.61,46.49,57.6,22.165,5.11,7.8,30.09,27.7,22.95,31.09,15.22,43.36,27.98,11.42,24.97,32.05,22.37,13.42,35.9,31.85,63.89,2.96,5.54,70.39,54.01,41.24,52.83,30.24,43.56,47.15
2018-10-17,26.78,49.86,39.58,32.2,35.49,,19.33,29.53,23.08,39.87,45.62,319.68,25.57,55.22,46.3,60.25,23.59,10.42,10.68,24.0,28.1,24.7,26.36,9.82,27.27,23.73,6.72,15.88,31.24,16.94,15.57,44.05,43.88,51.28,1.63,9.96,49.51,40.77,46.45,25.29,41.22,57.22,38.61
2018-10-18,,66.53,69.19,31.16,33.69,,17.9,24.48,24.96,47.82,40.44,355.19,32.78,61.21,38.37,48.62,19.71,9.55,8.91,22.76,32.21,27.82,26.7,10.9,32.08,22.71,9.31,21.6,30.12,19.58,17.88,35.85,32.58,51.38,29.64,27.82,51.68,25.64,37.96,27.15,30.89,43.8,37.75
2018-10-19,,66.45,44.37,31.92,37.29,,26.76,37.3,16.4,65.93,41.92,303.12,30.01,54.72,52.91,46.82,38.66,8.02,7.44,21.61,60.41,57.46,40.44,18.94,41.94,23.35,12.05,27.95,32.88,16.67,35.71,39.28,11.45,58.51,42.6,54.2,42.99,33.37,32.36,40.23,41.68,45.01,44.41
2018-10-20,,66.17,27.25,31.19,36.31,,25.22,31.54,23.2,59.71,31.46,339.34,24.87,51.69,34.08,54.3,30.33,13.82,6.57,18.43,67.89,56.11,54.11,16.2,39.74,25.37,13.16,31.52,33.01,25.81,10.44,36.57,14.96,54.55,32.03,53.21,36.01,37.72,50.51,27.45,29.26,36.27,42.26
